4/15/2019 6:19:51 PM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ	
3685	42317.3	0	0	0	0	6.8121	10.20941	-6.635856	6.931455	9.702491	-6.321419	12.31295	8.087371	4.749999	
3686	42328.91	0	0	0	0	6.812189	10.2091	-6.635651	6.931461	9.702524	-6.321356	12.30236	8.049385	4.75	
3687	42339.75	0	0	0	0	6.812288	10.20879	-6.635467	6.931317	9.702608	-6.321169	12.30231	8.050644	4.75	
3688	42350.89	0	0	0	0	6.812407	10.20849	-6.635211	6.931408	9.702547	-6.321424	12.35933	7.992643	4.750001	
3689	42361.94	0	0	0	0	6.812603	10.20814	-6.634973	6.931396	9.702567	-6.321358	12.3591	7.993516	4.75	
3690	42373.2	0	0	0	0	6.812774	10.20778	-6.634572	6.931329	9.702632	-6.321209	12.35917	7.994353	4.75	
3691	42384.3	0	0	0	0	6.812948	10.2074	-6.634285	6.93141	9.702561	-6.321421	12.39115	7.858604	4.75	
3692	42395.76	0	0	0	0	6.81317	10.207	-6.633997	6.931422	9.702602	-6.321344	12.39093	7.859554	4.75	
3693	42406.76	0	0	0	0	6.813388	10.20654	-6.633693	6.931349	9.702412	-6.321343	12.39466	7.778756	4.75	
3694	42417.98	0	0	0	0	6.813645	10.20603	-6.633338	6.931355	9.702441	-6.321265	12.39436	7.780355	4.75	
3695	42428.89	0	0	0	0	6.813912	10.20552	-6.632982	6.931368	9.702453	-6.321168	12.41086	7.662622	4.75	
3696	42440.07	0	0	0	0	6.814197	10.20499	-6.632569	6.931308	9.702491	-6.321024	12.50255	7.667976	4.75	
3697	42451.57	0	0	0	0	6.814425	10.20443	-6.632147	6.931335	9.702476	-6.321239	12.50252	7.668745	4.750001	
3698	42462.47	0	0	0	0	6.814732	10.2038	-6.631718	6.931313	9.702507	-6.321143	12.51219	7.56888	4.75	
3699	42473.84	0	0	0	0	6.81504	10.20315	-6.631167	6.931211	9.702567	-6.320985	12.51215	7.56969	4.75	
3700	42484.95	0	0	0	0	6.815332	10.20244	-6.630707	6.931299	9.702646	-6.32133	12.51205	7.570605	4.750001	
3701	42496.01	0	0	0	0	6.81562	10.20173	-6.630249	6.931287	9.702682	-6.321255	12.52867	7.423748	4.75	
3702	42507.83	0	0	0	0	6.815958	10.20095	-6.629661	6.931202	9.702742	-6.321102	12.5286	7.424848	4.749999	
3703	42518.04	0	0	0	0	6.816288	10.20023	-6.629127	6.931163	9.702431	-6.321089	12.56748	7.297079	4.749999	
3704	42529.57	0	0	0	0	6.816701	10.19944	-6.628598	6.931167	9.70243	-6.320982	12.56731	7.297838	4.75	
3705	42540.61	0	0	0	0	6.817104	10.19864	-6.628055	6.931141	9.702438	-6.320882	12.56716	7.2986	4.75	
3706	42551.91	0	0	0	0	6.817543	10.1978	-6.627491	6.931241	9.702624	-6.321273	12.55771	7.071813	4.75	
3707	42563.21	0	0	0	0	6.817946	10.19701	-6.626933	6.931244	9.702661	-6.32118	12.5575	7.07293	4.75	
3708	42580.07	0	0	0	0	6.818374	10.19613	-6.626361	6.931204	9.702519	-6.32119	12.57522	7.017811	4.75	
3709	42589.59	0	0	0	0	6.81884	10.19534	-6.625816	6.931199	9.70254	-6.321125	12.57476	7.019364	4.75	
3710	42600.5	0	0	0	0	6.819235	10.19451	-6.62526	6.931197	9.70256	-6.321043	12.61488	6.954442	4.75	
3711	42607.89	0	0	0	0	6.819695	10.1937	-6.624712	6.931177	9.702584	-6.320963	12.61446	6.955988	4.75	
3712	42619.56	0	0	0	0	6.820138	10.19295	-6.624137	6.931201	9.702518	-6.321159	12.61411	6.957363	4.75	
3713	42630.95	0	0	0	0	6.820657	10.19223	-6.623602	6.931209	9.702511	-6.321075	12.64023	6.796099	4.75	
3714	42642.36	0	0	0	0	6.821125	10.19157	-6.622976	6.931269	9.702559	-6.321353	12.63998	6.796919	4.75	
3715	42653.92	0	0	0	0	6.821589	10.19086	-6.622435	6.931278	9.702573	-6.321276	12.63842	6.817789	4.75	
3716	42665.22	0	0	0	0	6.822052	10.19028	-6.62186	6.931288	9.702575	-6.321187	12.63818	6.818357	4.75	
3717	42676.36	0	0	0	0	6.822485	10.18979	-6.621363	6.931394	9.702503	-6.321337	12.63214	6.659751	4.75	
3718	42687.12	0	0	0	0	6.822914	10.18934	-6.620796	6.931422	9.702511	-6.321254	12.60599	6.791949	4.75	
3719	42698.45	0	0	0	0	6.82326	10.18897	-6.620237	6.931403	9.702563	-6.321065	12.6059	6.792248	4.749999	
3720	42709.46	0	0	0	0	6.823658	10.1887	-6.619746	6.931434	9.702279	-6.321103	12.55063	6.90796	4.75	
3721	42720.57	0	0	0	0	6.823983	10.18856	-6.619226	6.931455	9.702256	-6.320993	12.55054	6.907954	4.75	
3722	42731.63	0	0	0	0	6.824354	10.18835	-6.618733	6.931478	9.702222	-6.32088	12.51268	6.971315	4.75	
3723	42743.27	0	0	0	0	6.824713	10.18821	-6.618332	6.931593	9.702237	-6.321117	12.51477	6.971595	4.75	
3724	42754.08	0	0	0	0	6.824993	10.18819	-6.617909	6.931634	9.702215	-6.321009	12.51472	6.971533	4.75	
3725	42765.26	0	0	0	0	6.825214	10.18804	-6.617506	6.931602	9.702204	-6.320843	12.45111	7.145544	4.749999	
3726	42777.11	0	0	0	0	6.825511	10.18801	-6.617002	6.931633	9.701894	-6.320838	12.45107	7.145453	4.75	
3727	42787.75	0	0	0	0	6.825773	10.188	-6.616667	6.931682	9.701842	-6.320704	12.46665	7.199125	4.75	
3728	42798.87	0	0	0	0	6.826006	10.18797	-6.616359	6.931667	9.701804	-6.320534	12.46664	7.199122	4.75	
3729	42810.11	0	0	0	0	6.826243	10.18799	-6.615909	6.93171	9.701738	-6.32066	12.46664	7.199111	4.75	
3730	42821.35	0	0	0	0	6.826455	10.18804	-6.615662	6.931707	9.701705	-6.320554	12.4538	7.29709	4.75	
3731	42832.82	0	0	0	0	6.826582	10.18801	-6.61541	6.931635	9.701695	-6.320414	12.4538	7.297108	4.75	
3732	42843.59	0	0	0	0	6.826735	10.18804	-6.615329	6.931738	9.701853	-6.320715	12.46321	7.317047	4.75	
3733	42854.63	0	0	0	0	6.826903	10.18797	-6.615152	6.931755	9.701846	-6.320612	12.44238	7.31955	4.75	
3734	42865.6	0	0	0	0	6.827074	10.18795	-6.61503	6.931775	9.701859	-6.320459	12.44245	7.319555	4.75	
3735	42876.96	0	0	0	0	6.827206	10.18793	-6.614961	6.931877	9.701763	-6.320587	12.6179	7.13665	4.75	
3736	42888.17	0	0	0	0	6.827285	10.1879	-6.614843	6.931914	9.701774	-6.32052	12.61791	7.136652	4.75	
3737	42899.41	0	0	0	0	6.827302	10.18779	-6.614743	6.931852	9.701805	-6.320406	12.56528	7.06998	4.750001	
3738	42911.09	0	0	0	0	6.827353	10.18774	-6.614678	6.931875	9.70147	-6.3204	12.56529	7.069952	4.75	
3739	42921.71	0	0	0	0	6.827389	10.18766	-6.614626	6.931882	9.701449	-6.320325	12.55204	7.045428	4.750001	
3740	42940.28	0	0	0	0	6.82747	10.18764	-6.614617	6.931883	9.701574	-6.320518	12.55204	7.045428	4.750001	
3741	42950.53	0	0	0	0	6.827466	10.18759	-6.614603	6.931869	9.70158	-6.320482	12.55204	7.045428	4.750001	
3742	42959.19	0	0	0	0	6.827455	10.18752	-6.61458	6.931854	9.701604	-6.32047	12.55204	7.045428	4.750001	
3743	42967.57	0	0	0	0	6.827406	10.18747	-6.614609	6.931827	9.701676	-6.320394	12.55204	7.045428	4.750001	
3744	42979.79	0	0	0	0	6.827306	10.18739	-6.6147	6.931763	9.701579	-6.320497	12.55204	7.045428	4.750001	
3745	42988.33	0	0	0	0	6.827249	10.18732	-6.614758	6.931728	9.701607	-6.320483	12.55204	7.045428	4.750001	
3746	42998.94	0	0	0	0	6.827226	10.18728	-6.614827	6.931728	9.701672	-6.320402	12.55204	7.045428	4.750001	
3747	43010.18	0	0	0	0	6.827126	10.18728	-6.614996	6.931673	9.70166	-6.320567	12.55204	7.045428	4.750001	
3748	43020.98	0	0	0	0	6.827041	10.18715	-6.615089	6.931639	9.701684	-6.320552	12.55204	7.045428	4.750001	
3749	43032.41	0	0	0	0	6.826802	10.18717	-6.615155	6.931618	9.701692	-6.320533	12.55204	7.045428	4.750001	
3750	43044.21	0	0	0	0	6.826653	10.1872	-6.615198	6.931601	9.701816	-6.320804	12.55204	7.045428	4.750001	
3751	43054.64	0	0	0	0	6.826495	10.1872	-6.615277	6.931563	9.701854	-6.320806	12.55204	7.045428	4.750001	
3752	43065.75	0	0	0	0	6.826347	10.18727	-6.61538	6.931625	9.701948	-6.320742	12.55204	7.045428	4.750001	
3753	43077.14	0	0	0	0	6.826224	10.18732	-6.61535	6.931706	9.702048	-6.321005	12.55204	7.045428	4.750001	
3754	43088.42	0	0	0	0	6.826056	10.18734	-6.615421	6.931682	9.702104	-6.32099	12.55204	7.045428	4.750001	
3755	43099.29	0	0	0	0	6.825947	10.18743	-6.615512	6.931683	9.702184	-6.320897	12.55204	7.045428	4.750001	
3756	43110.52	0	0	0	0	6.825788	10.18752	-6.615763	6.931616	9.70186	-6.320787	12.55204	7.045428	4.750001	
3757	43121.74	0	0	0	0	6.825612	10.18754	-6.615814	6.931586	9.701868	-6.320746	12.55204	7.045428	4.750001	
3758	43133.01	0	0	0	0	6.825276	10.18752	-6.615827	6.931505	9.701911	-6.320673	12.55204	7.045428	4.750001	
3759	43144.17	0	0	0	0	6.825101	10.18758	-6.61596	6.931573	9.702009	-6.320973	12.55204	7.045428	4.750001	
3760	43155.31	0	0	0	0	6.824915	10.18759	-6.615969	6.931553	9.702034	-6.320956	12.55204	7.045428	4.750001	
3761	43166.34	0	0	0	0	6.824782	10.18759	-6.61598	6.931603	9.702106	-6.320866	12.55204	7.045428	4.750001	
3762	43177.82	0	0	0	0	6.824619	10.18763	-6.61596	6.931543	9.701741	-6.320806	12.55204	7.045428	4.750001	
3763	43188.34	0	0	0	0	6.824463	10.18756	-6.61593	6.931524	9.701734	-6.320783	12.55204	7.045428	4.750001	
3764	43199.98	0	0	0	0	6.824345	10.18758	-6.615906	6.931497	9.701715	-6.320768	12.55204	7.045428	4.750001	
3765	43211.2	0	0	0	0	6.824184	10.18758	-6.615745	6.931552	9.70169	-6.32081	12.55204	7.045428	4.750001	
3766	43222.81	0	0	0	0	6.824003	10.18753	-6.615719	6.93154	9.701681	-6.320799	12.37499	7.108986	4.750001	
3767	43233.24	0	0	0	0	6.823727	10.18741	-6.615639	6.931552	9.70171	-6.32073	12.37487	7.10895	4.75	
3768	43244.54	0	0	0	0	6.823565	10.18728	-6.615562	6.931514	9.701603	-6.32081	12.37224	7.089244	4.75	
3769	43255.8	0	0	0	0	6.823384	10.18716	-6.615506	6.931475	9.701581	-6.320793	12.37237	7.08931	4.75	
3770	43266.66	0	0	0	0	6.823247	10.18702	-6.615468	6.931434	9.701564	-6.320783	12.34714	7.047301	4.749999	
3771	43278.58	0	0	0	0	6.823075	10.18685	-6.615526	6.93145	9.701712	-6.320971	7.004307	10.01938	-6.202432	
3772	43290.3	0	0	0	0	6.822896	10.18668	-6.615463	6.931407	9.701711	-6.320996	7.004165	10.01939	-6.202609	
3773	43307.71	0	0	0	0	6.822747	10.18639	-6.615416	6.93145	9.701738	-6.320961	6.993556	10.01454	-6.212127	
3774	43318.39	0	0	0	0	6.822606	10.1862	-6.615478	6.931432	9.701716	-6.321112	6.993527	10.01451	-6.212147	
3775	43327.46	0	0	0	0	6.822507	10.18594	-6.615426	6.931402	9.701737	-6.321144	6.993388	10.01383	-6.212844	
3776	43335.02	0	0	0	0	6.822261	10.18574	-6.615368	6.931468	9.701809	-6.321046	6.993353	10.01381	-6.212848	
3777	43345.05	0	0	0	0	6.82217	10.18558	-6.615189	6.931417	9.701708	-6.321097	6.993332	10.0138	-6.21285	
3778	43356.01	0	0	0	0	6.822091	10.18538	-6.61512	6.931376	9.701705	-6.32114	6.992958	10.01338	-6.21309	
3779	43367.34	0	0	0	0	6.822105	10.18522	-6.615078	6.931325	9.701696	-6.321184	6.993223	10.01329	-6.213319	
3780	43378.63	0	0	0	0	6.822063	10.18513	-6.615051	6.931465	9.701785	-6.321243	6.993216	10.01328	-6.213323	
3781	43389.45	0	0	0	0	6.822008	10.18502	-6.615007	6.931429	9.701791	-6.321299	6.993496	10.01344	-6.21331	
3782	43400.81	0	0	0	0	6.82198	10.18494	-6.614977	6.931507	9.701847	-6.321245	6.993491	10.01343	-6.213313	
3783	43412.17	0	0	0	0	6.821991	10.1849	-6.614894	6.931499	9.701782	-6.321342	6.993865	10.01369	-6.213221	
3784	43423.55	0	0	0	0	6.82199	10.18485	-6.614839	6.931486	9.701776	-6.321395	6.993862	10.01369	-6.213223	
3785	43434.28	0	0	0	0	6.822036	10.1848	-6.614786	6.931528	9.70181	-6.321344	6.994045	10.01369	-6.213309	
3786	43445.82	0	0	0	0	6.82206	10.18479	-6.614815	6.931518	9.70177	-6.321454	6.99425	10.01381	-6.213274	
3787	43456.82	0	0	0	0	6.822141	10.18476	-6.614768	6.931493	9.701749	-6.321516	6.994254	10.01381	-6.213276	
3788	43467.76	0	0	0	0	6.822206	10.18478	-6.614721	6.931536	9.701781	-6.321431	6.994673	10.01403	-6.213224	
3789	43479.3	0	0	0	0	6.822299	10.18482	-6.614597	6.931506	9.70163	-6.321434	6.994678	10.01403	-6.21322	
3790	43490.25	0	0	0	0	6.822397	10.18478	-6.614547	6.931499	9.701599	-6.321467	6.994683	10.01403	-6.213223	
3791	43501.37	0	0	0	0	6.822443	10.18482	-6.614491	6.931521	9.701629	-6.321407	6.995052	10.01426	-6.213122	
3792	43512.78	0	0	0	0	6.822535	10.18485	-6.614511	6.931468	9.701541	-6.321448	6.995059	10.01426	-6.213123	
3793	43523.68	0	0	0	0	6.822641	10.18476	-6.614469	6.931434	9.701497	-6.321478	6.995246	10.01438	-6.213059	
3794	43534.83	0	0	0	0	6.822752	10.18479	-6.614453	6.931533	9.701544	-6.321394	6.995253	10.01438	-6.213059	
3795	43546.05	0	0	0	0	6.822837	10.18478	-6.614476	6.931495	9.701491	-6.32142	6.995452	10.0146	-6.212891	
3796	43557.05	0	0	0	0	6.822982	10.18477	-6.614474	6.931479	9.701453	-6.321477	6.995461	10.0146	-6.212893	
3797	43568.37	0	0	0	0	6.823059	10.18476	-6.614443	6.931565	9.701487	-6.321376	6.995778	10.01463	-6.212971	
3798	43579.8	0	0	0	0	6.82318	10.18479	-6.614356	6.931557	9.70147	-6.321482	6.995553	10.01464	-6.212876	
3799	43590.91	0	0	0	0	6.823289	10.18466	-6.614318	6.931546	9.701444	-6.321547	6.995555	10.01464	-6.212883	
3800	43601.72	0	0	0	0	6.823352	10.18462	-6.614245	6.931602	9.701497	-6.321447	6.995662	10.01455	-6.213016	
3801	43612.95	0	0	0	0	6.823471	10.18464	-6.614019	6.93152	9.701338	-6.321432	6.995665	10.01456	-6.213012	
3802	43623.94	0	0	0	0	6.823537	10.18473	-6.613965	6.931486	9.701288	-6.321498	6.995669	10.01456	-6.213007	
3803	43635.14	0	0	0	0	6.823603	10.18475	-6.613913	6.931575	9.701318	-6.321417	6.995468	10.01446	-6.213056	
3804	43646.8	0	0	0	0	6.823699	10.18476	-6.614009	6.931517	9.701288	-6.321472	6.995476	10.01446	-6.213059	
3805	43663.9	0	0	0	0	6.82375	10.18472	-6.61399	6.931535	9.701324	-6.321416	6.995574	10.01464	-6.212886	
3806	43673.41	0	0	0	0	6.823804	10.18474	-6.613967	6.931508	9.701294	-6.321484	6.995577	10.01464	-6.212885	
3807	43683.24	0	0	0	0	6.823888	10.18474	-6.613881	6.931455	9.701286	-6.321539	6.995507	10.01455	-6.212969	
3808	43692.07	0	0	0	0	6.823945	10.18467	-6.613884	6.931431	9.701265	-6.321607	6.995458	10.01449	-6.21301	
3809	43702.98	0	0	0	0	6.823984	10.1847	-6.613869	6.931514	9.701303	-6.32154	6.99546	10.0145	-6.213009	
3810	43714.29	0	0	0	0	6.824035	10.18469	-6.613916	6.931491	9.70137	-6.321684	6.995559	10.01449	-6.213049	
3811	43725.35	0	0	0	0	6.824123	10.18471	-6.613936	6.931454	9.701338	-6.321779	6.995534	10.01452	-6.213006	
3812	43736.78	0	0	0	0	6.824134	10.18472	-6.613942	6.931579	9.701395	-6.321706	6.995535	10.01452	-6.213006	
3813	43748.05	0	0	0	0	6.824154	10.18473	-6.613986	6.93153	9.70126	-6.321664	6.995519	10.01454	-6.212979	
3814	43759.77	0	0	0	0	6.82418	10.18475	-6.614008	6.931493	9.701234	-6.321764	6.995613	10.01459	-6.212955	
3815	43770.37	0	0	0	0	6.824191	10.18478	-6.61401	6.931559	9.701271	-6.321699	6.995614	10.01459	-6.212954	
3816	43782.05	0	0	0	0	6.824214	10.18485	-6.614006	6.93153	9.701312	-6.321818	6.995376	10.01469	-6.212759	
3817	43792.62	0	0	0	0	6.824152	10.18487	-6.614003	6.931509	9.70129	-6.321909	6.995564	10.01472	-6.21279	
3818	43804.11	0	0	0	0	6.824126	10.18491	-6.613997	6.931558	9.701362	-6.321819	6.995564	10.01472	-6.212789	
3819	43815.09	0	0	0	0	6.82409	10.18498	-6.614321	6.931512	9.701304	-6.321832	6.995424	10.01496	-6.212466	
3820	43826.26	0	0	0	0	6.824081	10.18499	-6.614376	6.931468	9.70127	-6.321932	6.995425	10.01495	-6.212466	
3821	43837.16	0	0	0	0	6.824046	10.18503	-6.614388	6.931581	9.701303	-6.32173	6.995524	10.01494	-6.212518	
3822	43848.61	0	0	0	0	6.824016	10.18515	-6.614522	6.931548	9.701265	-6.321812	6.995478	10.01505	-6.21237	
3823	43859.77	0	0	0	0	6.824016	10.1852	-6.614562	6.931501	9.701236	-6.321921	6.99548	10.01505	-6.212369	
3824	43870.93	0	0	0	0	6.82397	10.18523	-6.61456	6.931561	9.701243	-6.321673	6.995573	10.01504	-6.212421	
3825	43881.93	0	0	0	0	6.823947	10.18529	-6.614615	6.93153	9.701199	-6.321756	6.995574	10.01504	-6.212419	
3826	43892.99	0	0	0	0	6.823974	10.18536	-6.614639	6.931506	9.701134	-6.321824	6.995644	10.01515	-6.212305	
3827	43904.4	0	0	0	0	6.823926	10.1854	-6.61464	6.931619	9.701149	-6.321754	6.995643	10.01515	-6.212303	
3828	43917.48	0	0	0	0	6.823936	10.18539	-6.614627	6.931561	9.701141	-6.321774	6.995685	10.01522	-6.21224	
3829	43926.96	0	0	0	0	6.823919	10.18544	-6.614653	6.931545	9.701094	-6.321843	6.995656	10.0151	-6.212371	
3830	43937.85	0	0	0	0	6.823862	10.18543	-6.614633	6.93152	9.701049	-6.321929	6.995653	10.0151	-6.21237	
3831	43948.79	0	0	0	0	6.823829	10.1855	-6.614584	6.931658	9.701345	-6.321989	6.995678	10.01517	-6.212296	
3832	43960.18	0	0	0	0	6.823785	10.1855	-6.614592	6.931637	9.701341	-6.322085	6.995677	10.01517	-6.212296	
3833	43971.29	0	0	0	0	6.82374	10.18553	-6.614564	6.93166	9.701452	-6.321963	6.995537	10.0152	-6.212214	
3834	43982.7	0	0	0	0	6.823716	10.18547	-6.614643	6.931597	9.701156	-6.321835	6.995508	10.01511	-6.212313	
3835	43993.74	0	0	0	0	6.823715	10.1855	-6.614653	6.931575	9.701116	-6.32191	6.995508	10.01511	-6.212312	
3836	44005.16	0	0	0	0	6.823676	10.18549	-6.614635	6.931656	9.701167	-6.321805	6.995415	10.01493	-6.212496	
3837	44016.7	0	0	0	0	6.823614	10.18556	-6.614614	6.931638	9.701173	-6.321852	6.995414	10.01493	-6.212492	
3838	44038.27	0	0	0	0	6.823539	10.18557	-6.614595	6.931568	9.701219	-6.321792	6.995302	10.01483	-6.212564	
3839	44049.5	0	0	0	0	6.823449	10.18553	-6.614452	6.931519	9.701262	-6.321872	6.995327	10.01496	-6.212424	
3840	44059.91	0	0	0	0	6.823424	10.18554	-6.614448	6.931476	9.701224	-6.321959	6.995254	10.01484	-6.212542	
3841	44071.65	0	0	0	0	6.823329	10.18553	-6.614385	6.931501	9.701273	-6.321874	6.995249	10.01484	-6.21254	
3842	44082.34	0	0	0	0	6.82329	10.18554	-6.614287	6.931595	9.701421	-6.322104	6.995113	10.01474	-6.212606	
3843	44093.61	0	0	0	0	6.823238	10.18557	-6.614237	6.931586	9.701399	-6.322195	6.995017	10.01478	-6.212523	
3844	44104.49	0	0	0	0	6.823162	10.18556	-6.614159	6.931591	9.701389	-6.322292	6.995012	10.01478	-6.212521	
3845	44115.93	0	0	0	0	6.823081	10.18557	-6.614296	6.931728	9.701427	-6.322149	6.993509	10.01506	-6.211442	
3846	44127.03	0	0	0	0	6.823065	10.18558	-6.614266	6.931731	9.701416	-6.322235	6.993508	10.01507	-6.211441	
3847	44137.88	0	0	0	0	6.822967	10.1856	-6.614193	6.931718	9.701524	-6.322097	6.993504	10.01507	-6.211438	
3848	44149.02	0	0	0	0	6.822915	10.18551	-6.614211	6.93178	9.701433	-6.322183	10.36482	7.058028	4.749999	
3849	44162.07	0	0	0	0	6.822882	10.18555	-6.614197	6.931778	9.701409	-6.322278	10.36518	7.057635	4.75	
3850	44171.61	0	0	0	0	6.822746	10.18556	-6.614134	6.93174	9.701515	-6.3221	9.880671	7.545724	4.750001	
3851	44182.88	0	0	0	0	6.822613	10.18566	-6.614179	6.931809	9.701366	-6.322162	9.88335	7.543891	4.75	
3852	44193.67	0	0	0	0	6.822579	10.18569	-6.614155	6.931835	9.70134	-6.322219	8.951866	8.330612	4.750001	
3853	44204.9	0	0	0	0	6.822482	10.18574	-6.61409	6.931781	9.701444	-6.322015	8.875397	8.435066	4.75	
3854	44216.32	0	0	0	0	6.822376	10.1858	-6.614078	6.931859	9.701376	-6.322139	8.877105	8.434075	4.75	
3855	44228.18	0	0	0	0	6.822315	10.18585	-6.614046	6.931869	9.701359	-6.322178	8.790674	8.543551	4.749999	
3856	44238.7	0	0	0	0	6.822213	10.18588	-6.613979	6.931792	9.701466	-6.322004	8.77417	8.526636	4.750001	
3857	44249.87	0	0	0	0	6.822167	10.18589	-6.613905	6.931803	9.701264	-6.321981	8.774995	8.526348	4.75	
3858	44260.96	0	0	0	0	6.822148	10.18595	-6.613874	6.93184	9.701233	-6.32199	8.731569	8.525336	4.75	
3859	44272.31	0	0	0	0	6.82209	10.18601	-6.613812	6.931793	9.701293	-6.321819	8.732464	8.524484	4.75	
3860	44283.45	0	0	0	0	6.822057	10.18591	-6.613839	6.93174	9.701189	-6.321869	8.715826	8.537297	4.75	
3861	44294.69	0	0	0	0	6.822012	10.18596	-6.613791	6.931734	9.701155	-6.321877	8.705896	8.5258	4.749999	
3862	44305.64	0	0	0	0	6.821935	10.186	-6.613727	6.931723	9.70113	-6.321892	8.706961	8.525198	4.750001	
3863	44316.6	0	0	0	0	6.821896	10.18594	-6.613719	6.931593	9.701241	-6.3218	8.702764	8.512577	4.75	
3864	44327.99	0	0	0	0	6.821871	10.18595	-6.613704	6.931585	9.701218	-6.32181	8.703058	8.512389	4.75	
3865	44339.12	0	0	0	0	6.821815	10.18597	-6.61365	6.931581	9.701198	-6.321831	8.680182	8.519872	4.75	
3866	44350.39	0	0	0	0	6.821801	10.18598	-6.613528	6.931659	9.701511	-6.321948	8.685207	8.486353	4.749999	
3867	44361.17	0	0	0	0	6.82177	10.18598	-6.613491	6.931667	9.70152	-6.321979	8.685566	8.48629	4.75	
3868	44372.65	0	0	0	0	6.821746	10.186	-6.613454	6.93164	9.701624	-6.321818	8.68456	8.466491	4.75	
3869	44384.85	0	0	0	0	6.821714	10.18604	-6.61357	6.931582	9.701355	-6.3217	8.684669	8.466333	4.75	
3870	44395.08	0	0	0	0	6.821725	10.18607	-6.61353	6.931558	9.701332	-6.321716	8.650153	8.473171	4.75	
3871	44410.55	0	0	0	0	6.821703	10.18604	-6.613487	6.931522	9.701339	-6.321588	8.650405	8.473337	4.75	
3872	44424.21	0	0	0	0	6.821704	10.186	-6.613337	6.931489	9.70132	-6.321615	8.683047	8.448149	4.75	
