3/22/2019 2:59:56 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
203	2793.037	2	6.169836	8.989994	-6.268295	6.993471	8.986927	-6.911943	6.592834	8.829772	-6.52533	
204	2804.059	2	6.169836	8.989994	-6.268295	6.998717	8.987116	-6.910718	6.605896	8.825744	-6.52594	
205	2815.555	2	6.169836	8.989994	-6.268295	7.00378	8.987398	-6.909612	6.618835	8.821837	-6.526062	
206	2826.427	2	6.169836	8.989994	-6.268295	7.00874	8.987803	-6.90863	6.631775	8.818175	-6.525452	
207	2837.558	2	6.169836	8.989994	-6.268295	7.013754	8.988249	-6.907802	6.644348	8.814025	-6.525208	
208	2848.673	2	6.169836	8.989994	-6.268295	7.018673	8.988865	-6.907211	6.656311	8.810119	-6.525085	
209	2859.692	2	6.169836	8.989994	-6.268295	7.023445	8.989493	-6.906674	6.668274	8.806457	-6.525208	
210	2871.162	2	6.169836	8.989994	-6.268295	7.028174	8.990168	-6.906265	6.679871	8.803893	-6.524719	
211	2882.152	2	6.169836	8.989994	-6.268295	7.032899	8.990812	-6.905826	6.691711	8.802428	-6.523254	
212	2893.383	2	6.169836	8.989994	-6.268295	7.037385	8.991632	-6.905443	6.703796	8.801452	-6.521179	
213	2904.886	2	6.169836	8.989994	-6.268295	7.041556	8.992482	-6.905048	6.716125	8.801085	-6.517761	
214	2915.445	2	6.169836	8.989994	-6.268295	7.045711	8.993292	-6.904782	6.728455	8.800353	-6.513977	
215	2926.596	2	6.169836	8.989994	-6.268295	7.04951	8.99419	-6.904487	6.740417	8.799499	-6.509827	
216	2937.818	2	6.169836	8.989994	-6.268295	7.053242	8.994925	-6.904166	6.752136	8.798644	-6.506165	
217	2948.846	2	6.169836	8.989994	-6.268295	7.056568	8.995652	-6.903948	6.763489	8.798156	-6.502747	
218	2960.341	2	6.169836	8.989994	-6.268295	7.059551	8.996213	-6.903726	6.774719	8.798522	-6.499207	
219	2970.947	2	6.169836	8.989994	-6.268295	7.062647	8.996728	-6.903597	6.786316	8.799254	-6.495422	
220	2982.367	2	6.169836	8.989994	-6.268295	7.065357	8.997221	-6.903419	6.798035	8.800841	-6.49115	
221	2993.332	2	6.169836	8.989994	-6.268295	7.068117	8.997692	-6.90326	6.809753	8.802062	-6.486755	
222	3004.893	2	6.169836	8.989994	-6.268295	7.070728	8.998248	-6.903069	6.821228	8.803405	-6.481995	
223	3015.793	2	6.169836	8.989994	-6.268295	7.073392	8.998908	-6.902855	6.832458	8.804381	-6.477234	
224	3026.831	2	6.169836	8.989994	-6.268295	7.07605	8.999634	-6.902597	6.843079	8.805114	-6.472595	
225	3038.107	2	6.169836	8.989994	-6.268295	7.078607	9.000261	-6.902295	6.853577	8.805724	-6.467957	
226	3048.971	2	6.169836	8.989994	-6.268295	7.081	9.000849	-6.902069	6.863464	8.80609	-6.463562	
227	3060.373	2	6.169836	8.989994	-6.268295	7.083325	9.001219	-6.901791	6.873108	8.80609	-6.459412	
228	3071.297	2	6.169836	8.989994	-6.268295	7.085693	9.00169	-6.901639	6.882507	8.80609	-6.455505	
229	3082.471	2	6.169836	8.989994	-6.268295	7.087946	9.001909	-6.901401	6.891296	8.805846	-6.451965	
230	3093.535	2	6.169836	8.989994	-6.268295	7.090166	9.002178	-6.90118	6.900085	8.805602	-6.448547	
231	3104.818	2	6.169836	8.989994	-6.268295	7.092339	9.002387	-6.900959	6.908142	8.805358	-6.445618	
232	3115.628	2	6.169836	8.989994	-6.268295	7.094379	9.002553	-6.90065	6.916199	8.804992	-6.443054	
233	3126.686	2	6.169836	8.989994	-6.268295	7.096343	9.002697	-6.900355	6.923645	8.804748	-6.440735	
234	3137.65	2	6.169836	8.989994	-6.268295	7.098166	9.002796	-6.899948	6.930359	8.804503	-6.438904	
235	3149.182	2	6.169836	8.989994	-6.268295	7.099924	9.002851	-6.899548	6.937561	8.804381	-6.436829	
236	3160.364	2	6.169836	8.989994	-6.268295	7.10152	9.00288	-6.899061	6.944885	8.804137	-6.434998	
237	3171.545	2	6.169836	8.989994	-6.268295	7.103037	9.00299	-6.89855	6.951965	8.803893	-6.433289	
238	3182.672	2	6.169836	8.989994	-6.268295	7.104373	9.003024	-6.897927	6.958557	8.803527	-6.431824	
239	3193.589	2	6.169836	8.989994	-6.268295	7.105586	9.003078	-6.897167	6.964905	8.803039	-6.430481	
240	3204.882	2	6.169836	8.989994	-6.268295	7.106737	9.003063	-6.896374	6.970642	8.802428	-6.42926	
241	3216.118	2	6.169836	8.989994	-6.268295	7.107687	9.002929	-6.895504	6.976379	8.801818	-6.428162	
242	3226.814	2	6.169836	8.989994	-6.268295	7.108544	9.002737	-6.894564	6.981506	8.801085	-6.427063	
243	3238.035	2	6.169836	8.989994	-6.268295	7.109228	9.002509	-6.893574	6.986267	8.800353	-6.426208	
244	3249.359	2	6.169836	8.989994	-6.268295	7.109745	9.002242	-6.892494	6.991028	8.799376	-6.425476	
245	3260.762	2	6.169836	8.989994	-6.268295	7.110195	9.0019	-6.891257	6.9953	8.798034	-6.424866	
246	3271.634	2	6.169836	8.989994	-6.268295	7.110509	9.001496	-6.890005	6.999329	8.796569	-6.424377	
247	3282.628	2	6.169836	8.989994	-6.268295	7.110877	9.001134	-6.888756	7.002869	8.794982	-6.424133	
248	3293.866	2	6.169836	8.989994	-6.268295	7.1112	9.000568	-6.887324	7.006409	8.793395	-6.423889	
249	3304.993	2	6.169836	8.989994	-6.268295	7.111491	9.00007	-6.885962	7.009705	8.791686	-6.423767	
250	3316.184	2	6.169836	8.989994	-6.268295	7.111829	8.999316	-6.884628	7.012878	8.789977	-6.423645	
251	3326.925	2	6.169836	8.989994	-6.268295	7.112159	8.998546	-6.883214	7.01593	8.788268	-6.423523	
252	3338.292	2	6.169836	8.989994	-6.268295	7.112454	8.997765	-6.88174	7.018738	8.786559	-6.423401	
253	3349.564	2	6.169836	8.989994	-6.268295	7.11273	8.996926	-6.880428	7.021545	8.78485	-6.423401	
254	3360.496	2	6.169836	8.989994	-6.268295	7.113015	8.996214	-6.879147	7.024231	8.783019	-6.423279	
255	3371.917	2	6.169836	8.989994	-6.268295	7.113309	8.995377	-6.877948	7.026794	8.781188	-6.423157	
