4/14/2019 12:47:48 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
1354	15892.75	4	7.5	10	-6.2	6.97096	10.21507	-6.897192	7.350368	9.977583	-6.326734	
1355	15903.94	4	7.5	10	-6.2	6.971161	10.21478	-6.896344	7.346161	9.97634	-6.326039	
1356	15915.01	4	7.5	10	-6.2	6.971334	10.21457	-6.895472	7.341173	9.975037	-6.325255	
1357	15926.38	4	7.5	10	-6.2	6.97139	10.21435	-6.894486	7.33578	9.974314	-6.324623	
1358	15937.56	4	7.5	10	-6.2	6.971368	10.21415	-6.893517	7.330703	9.973475	-6.324085	
1359	15948.6	4	7.5	10	-6.2	6.971203	10.2139	-6.892501	7.324441	9.973037	-6.323434	
1360	15960.35	4	7.5	10	-6.2	6.970893	10.2136	-6.891495	7.317383	9.972363	-6.322853	
1361	15971.33	4	7.5	10	-6.2	6.970177	10.21332	-6.890519	7.309861	9.971756	-6.322325	
1362	15982.24	4	7.5	10	-6.2	6.969567	10.21296	-6.889571	7.302063	9.971102	-6.321649	
1363	15993.57	4	7.5	10	-6.2	6.968648	10.2125	-6.888521	7.292853	9.970319	-6.321046	
1364	16004.44	4	7.5	10	-6.2	6.967711	10.21201	-6.887637	7.283931	9.969461	-6.320638	
1365	16016.01	4	7.5	10	-6.2	6.966692	10.21156	-6.886775	7.272372	9.968372	-6.320048	
1366	16026.83	4	7.5	10	-6.2	6.965451	10.21104	-6.885714	7.261757	9.967435	-6.319667	
1367	16037.89	4	7.5	10	-6.2	6.963982	10.21051	-6.884828	7.250863	9.966358	-6.319324	
1368	16048.91	4	7.5	10	-6.2	6.962585	10.21005	-6.883952	7.239095	9.965242	-6.318809	
1369	16059.98	4	7.5	10	-6.2	6.96118	10.20959	-6.883099	7.227106	9.964381	-6.318118	
1370	16071.41	4	7.5	10	-6.2	6.959764	10.20918	-6.882312	7.214988	9.963711	-6.317292	
1371	16082.69	4	7.5	10	-6.2	6.958529	10.20887	-6.881615	7.202839	9.963552	-6.316166	
1372	16094.24	4	7.5	10	-6.2	6.957324	10.20855	-6.880804	7.190858	9.96337	-6.315063	
