4/14/2019 1:36:23 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
1488	17467.47	0	0	0	0	7.073728	10.20539	-6.757958	7.914227	9.826756	-6.903406	
1489	17478.28	0	0	0	0	7.074045	10.20538	-6.758322	7.914285	9.826775	-6.903288	
1490	17489.48	0	0	0	0	7.074434	10.20535	-6.758708	7.914336	9.826754	-6.903301	
1491	17500.71	0	0	0	0	7.074919	10.20534	-6.75917	7.914334	9.826737	-6.903285	
1492	17512.27	0	0	0	0	7.075396	10.20533	-6.759638	7.914316	9.826746	-6.903362	
1493	17522.94	0	0	0	0	7.075792	10.20536	-6.759964	7.914333	9.82678	-6.903291	
1494	17535.12	0	0	0	0	7.076266	10.20539	-6.760368	7.914291	9.826704	-6.90326	
1495	17545.35	0	0	0	0	7.076741	10.20537	-6.760865	7.914282	9.826678	-6.903343	
1496	17556.58	0	0	0	0	7.077138	10.20531	-6.761233	7.914261	9.826663	-6.903342	
1497	17567.99	0	0	0	0	7.07759	10.20525	-6.761674	7.914233	9.826603	-6.903293	
1498	17578.56	0	0	0	0	7.078006	10.20521	-6.762117	7.914212	9.826591	-6.903322	
1499	17590.17	0	0	0	0	7.078467	10.20516	-6.76256	7.914196	9.826593	-6.903251	
1500	17601.89	0	0	0	0	7.078983	10.20515	-6.763075	7.914242	9.826698	-6.90329	
1501	17613.35	0	0	0	0	7.079396	10.20507	-6.763417	7.914192	9.826724	-6.903315	
1502	17624.07	0	0	0	0	7.07969	10.20496	-6.763835	7.914163	9.82672	-6.903351	
1503	17635.57	0	0	0	0	7.080105	10.20475	-6.764312	7.914124	9.826693	-6.90334	
1504	17646.62	0	0	0	0	7.080251	10.20448	-6.764436	7.91419	9.826707	-6.903227	
1505	17659.84	0	0	0	0	7.080593	10.20406	-6.764824	7.914164	9.826703	-6.903282	
1506	17669.49	0	0	0	0	7.080979	10.20362	-6.765279	7.914177	9.826721	-6.903291	
1507	17681.14	0	0	0	0	7.081315	10.20297	-6.765746	7.91419	9.826721	-6.903315	
1508	17705.39	0	0	0	0	7.081719	10.20227	-6.766043	7.914146	9.826591	-6.903293	
1509	17714.71	0	0	0	0	7.08226	10.20001	-6.767076	7.914158	9.826565	-6.9033	
1510	17722.05	0	0	0	0	7.082523	10.19879	-6.767427	7.914154	9.826553	-6.903303	
1511	17734.04	0	0	0	0	7.082549	10.19708	-6.767812	7.914251	9.826685	-6.903375	
1512	17744.98	0	0	0	0	7.082499	10.1946	-6.768348	7.914266	9.826702	-6.903353	
1513	17755.95	0	0	0	0	7.082397	10.1922	-6.768842	7.914294	9.826712	-6.903327	
1514	17767.61	0	0	0	0	7.083036	10.18971	-6.7694	7.914272	9.826635	-6.903283	
1515	17778.47	0	0	0	0	7.083117	10.18698	-6.770311	7.914289	9.826619	-6.903277	
1516	17790.15	0	0	0	0	7.08276	10.18441	-6.771281	7.914192	9.826674	-6.903285	
1517	17800.71	0	0	0	0	7.082769	10.18172	-6.772309	7.914171	9.826654	-6.903275	
1518	17813.52	0	0	0	0	7.082427	10.17861	-6.773428	7.914167	9.826634	-6.903306	
1519	17822.97	0	0	0	0	7.082506	10.17516	-6.774464	7.914169	9.82663	-6.903303	
1520	17834.72	0	0	0	0	7.082563	10.17191	-6.775467	7.914259	9.82673	-6.903282	
1521	17845.3	0	0	0	0	7.082466	10.16748	-6.777613	7.914264	9.826742	-6.903305	
1522	17856.73	0	0	0	0	7.083569	10.16395	-6.779642	7.914321	9.826708	-6.903331	
1523	17867.63	0	0	0	0	7.087805	10.16179	-6.781605	7.914293	9.826654	-6.90331	
1524	17879.19	0	0	0	0	7.08939	10.16108	-6.784914	7.914273	9.826642	-6.903359	
1525	17889.77	0	0	0	0	7.088356	10.15856	-6.78604	7.914256	9.826674	-6.903324	
1526	17900.89	0	0	0	0	7.088931	10.15619	-6.785535	7.914247	9.826671	-6.903314	
1527	17912.11	0	0	0	0	7.091239	10.15298	-6.786084	7.914255	9.826674	-6.903293	
1528	17923.42	0	0	0	0	7.092226	10.14976	-6.786239	7.914219	9.826664	-6.903359	
1529	17934.73	0	0	0	0	7.092741	10.1468	-6.786358	7.914252	9.826735	-6.903389	
1530	17945.69	0	0	0	0	7.094025	10.14424	-6.786009	7.914261	9.826771	-6.903343	
1531	17957.07	0	0	0	0	7.095524	10.14163	-6.786474	7.914279	9.826754	-6.903397	
1532	17968.6	0	0	0	0	7.097389	10.13972	-6.78696	7.914214	9.826667	-6.903358	
1533	17979.38	0	0	0	0	7.098783	10.13829	-6.786971	7.914227	9.826679	-6.903345	
1534	17990.3	0	0	0	0	7.100255	10.13661	-6.787192	7.914245	9.826692	-6.903289	
1535	18001.85	0	0	0	0	7.101678	10.13548	-6.787131	7.914217	9.826651	-6.903263	
1536	18012.6	0	0	0	0	7.10298	10.13439	-6.786867	7.914209	9.826629	-6.903306	
1537	18023.79	0	0	0	0	7.104172	10.13336	-6.787148	7.914199	9.826639	-6.903305	
1538	18123.79	0	0	0	0	7.105378	10.13264	-6.787655	7.914227	9.826652	-6.903354	
1539	18136.2	0	0	0	0	7.070651	10.16402	-6.776328	7.914224	9.826656	-6.903368	
1540	18145.8	0	0	0	0	7.070986	10.16407	-6.776518	7.91422	9.826663	-6.903354	
1541	18155.54	0	0	0	0	7.071436	10.16414	-6.776733	7.914225	9.826687	-6.90336	
1542	18167.69	0	0	0	0	7.071936	10.16415	-6.777058	7.914248	9.826703	-6.903302	
1543	18178.25	0	0	0	0	7.072404	10.16417	-6.77733	7.914279	9.826698	-6.903303	
1544	18189.15	0	0	0	0	7.072886	10.16417	-6.777649	7.909492	9.823229	-6.900684	
1545	18200.2	0	0	0	0	7.073445	10.16413	-6.778148	7.90909	9.822742	-6.900673	
1546	18211.72	0	0	0	0	7.073782	10.16416	-6.778367	7.908171	9.822553	-6.9003	
1547	18222.44	0	0	0	0	7.074249	10.16418	-6.778605	7.910623	9.82634	-6.901862	
1548	18233.71	0	0	0	0	7.074746	10.16422	-6.778924	7.910519	9.826402	-6.901741	
1549	18244.92	0	0	0	0	7.075244	10.16427	-6.779109	7.911084	9.826037	-6.901967	
1550	18255.94	0	0	0	0	7.075738	10.16434	-6.779266	7.911788	9.827338	-6.902325	
1551	18267.04	0	0	0	0	7.076259	10.1644	-6.779601	7.911806	9.827531	-6.902296	
1552	18279.2	0	0	0	0	7.076599	10.16455	-6.779706	7.912513	9.827346	-6.902494	
1553	18289.52	0	0	0	0	7.077113	10.1647	-6.779869	7.912672	9.827597	-6.902598	
1554	18302.78	0	0	0	0	7.077597	10.16479	-6.780025	7.912769	9.827788	-6.902651	
1555	18311.79	0	0	0	0	7.078038	10.16488	-6.780095	7.913095	9.827763	-6.902802	
1556	18322.99	0	0	0	0	7.078492	10.16498	-6.780221	7.91303	9.827608	-6.902736	
1557	18335.43	0	0	0	0	7.079017	10.16504	-6.780455	7.913121	9.82774	-6.902799	
1558	18345.67	0	0	0	0	7.07944	10.16513	-6.780522	7.913221	9.827815	-6.902864	
1559	18356.37	0	0	0	0	7.079893	10.16522	-6.780652	7.912936	9.827339	-6.902722	
1560	18367.75	0	0	0	0	7.080391	10.16526	-6.780838	7.91299	9.827383	-6.9027	
1561	18378.92	0	0	0	0	7.080923	10.16526	-6.78095	7.912913	9.827485	-6.902698	
1562	18390.01	0	0	0	0	7.081367	10.16529	-6.781045	7.912676	9.827183	-6.902648	
1563	18401.21	0	0	0	0	7.081864	10.16529	-6.781152	7.912686	9.827228	-6.902595	
1564	18412.54	0	0	0	0	7.082316	10.16524	-6.781209	7.91267	9.827232	-6.902602	
1565	18424.3	0	0	0	0	7.082814	10.16522	-6.781256	7.912574	9.827112	-6.902514	
1566	18435.3	0	0	0	0	7.083358	10.16517	-6.781379	7.912562	9.827118	-6.902494	
1567	18446.58	0	0	0	0	7.083819	10.16513	-6.781365	7.912566	9.827137	-6.902435	
1568	18457.14	0	0	0	0	7.084397	10.1651	-6.781412	7.912574	9.827177	-6.902444	
1569	18467.81	0	0	0	0	7.08502	10.16505	-6.781576	7.912566	9.827188	-6.902442	
1570	18479.68	0	0	0	0	7.08564	10.16501	-6.781599	7.912602	9.827171	-6.902465	
1571	18490.35	0	0	0	0	7.086393	10.16495	-6.78172	7.912526	9.827125	-6.902523	
1572	18501.76	0	0	0	0	7.087263	10.16482	-6.782086	7.912504	9.827152	-6.902504	
1573	18512.79	0	0	0	0	7.088289	10.1646	-6.782287	7.912643	9.827079	-6.902587	
1574	18524.8	0	0	0	0	7.089437	10.16441	-6.782488	7.912673	9.827057	-6.902498	
1575	18535.15	0	0	0	0	7.090604	10.16422	-6.78287	7.912675	9.827063	-6.902503	
1576	18546.58	0	0	0	0	7.091874	10.164	-6.783147	7.912563	9.82711	-6.902493	
1577	18557.56	0	0	0	0	7.093496	10.16373	-6.783435	7.912566	9.827119	-6.902501	
1578	18568.41	0	0	0	0	7.095327	10.16333	-6.784059	7.912558	9.827138	-6.902479	
1579	18579.73	0	0	0	0	7.097718	10.16288	-6.784586	7.912644	9.827098	-6.902517	
1580	18591.08	0	0	0	0	7.100025	10.16259	-6.785263	7.912662	9.827122	-6.90254	
1581	18602.25	0	0	0	0	7.102221	10.1623	-6.786188	7.912695	9.827154	-6.902488	
1582	18613.24	0	0	0	0	7.104688	10.16202	-6.786974	7.912625	9.827178	-6.902464	
1583	18624.97	0	0	0	0	7.106514	10.16141	-6.788099	7.912642	9.827194	-6.902439	
1584	18635.95	0	0	0	0	7.108366	10.16069	-6.789974	7.912633	9.827205	-6.902442	
1585	18647.01	0	0	0	0	7.109987	10.16015	-6.791364	7.912683	9.827153	-6.9025	
1586	18660.14	0	0	0	0	7.111866	10.15954	-6.792938	7.912693	9.827143	-6.902513	
1587	18669.08	0	0	0	0	7.113728	10.1589	-6.794915	7.912585	9.827003	-6.902482	
1588	18680.71	0	0	0	0	7.115542	10.1584	-6.796546	7.912504	9.827021	-6.90246	
1589	18692.21	0	0	0	0	7.117591	10.15775	-6.798399	7.912541	9.827079	-6.902465	
1590	18702.43	0	0	0	0	7.119679	10.15707	-6.800266	7.912549	9.827093	-6.902401	
1591	18714.03	0	0	0	0	7.121665	10.15634	-6.802119	7.912592	9.827076	-6.902418	
1592	18725.82	0	0	0	0	7.123707	10.15549	-6.804018	7.912605	9.827092	-6.90238	
1593	18736.75	0	0	0	0	7.125719	10.15461	-6.806077	7.912591	9.827074	-6.902423	
1594	18747.86	0	0	0	0	7.127604	10.15371	-6.807989	7.912586	9.827089	-6.902394	
1595	18758.34	0	0	0	0	7.129527	10.15265	-6.810005	7.912556	9.827037	-6.902364	
1596	18769.73	0	0	0	0	7.131501	10.15162	-6.812193	7.912532	9.82702	-6.902417	
1597	18780.78	0	0	0	0	7.133546	10.15048	-6.814245	7.912506	9.826964	-6.902522	
1598	18792.39	0	0	0	0	7.135622	10.1495	-6.816318	7.91253	9.827021	-6.902562	
1599	18803.22	0	0	0	0	7.137813	10.14858	-6.818213	7.91256	9.827039	-6.902473	
1600	18814.92	0	0	0	0	7.139896	10.14762	-6.820113	7.912617	9.827052	-6.902402	
1601	18826.54	0	0	0	0	7.142014	10.14669	-6.821951	7.91259	9.827039	-6.902381	
1602	18836.55	0	0	0	0	7.14422	10.1458	-6.823825	7.912597	9.827007	-6.902411	
1603	18851.16	0	0	0	0	7.146083	10.14491	-6.825691	7.912519	9.827068	-6.90239	
1604	18862.65	0	0	0	0	7.148052	10.14402	-6.827567	7.912514	9.827076	-6.902395	
1605	18873.65	0	0	0	0	7.150111	10.14325	-6.829309	7.912544	9.827042	-6.90244	
1606	18885.01	0	0	0	0	7.151811	10.14253	-6.831053	7.912567	9.827057	-6.902403	
1607	18896.04	0	0	0	0	7.153572	10.14181	-6.832779	7.912619	9.827104	-6.902428	
1608	18907.51	0	0	0	0	7.155643	10.14122	-6.834348	7.912664	9.827099	-6.902419	
1609	18918.2	0	0	0	0	7.157288	10.14052	-6.835905	7.912686	9.827106	-6.902409	
1610	18930.29	0	0	0	0	7.15886	10.13987	-6.837473	7.912698	9.827129	-6.902419	
1611	18940.4	0	0	0	0	7.161002	10.13948	-6.838996	7.912726	9.827145	-6.902452	
1612	18951.98	0	0	0	0	7.162484	10.13884	-6.840523	7.912718	9.827148	-6.902501	
1613	18963.08	0	0	0	0	7.163909	10.13828	-6.842047	7.912633	9.827002	-6.902452	
1614	18973.94	0	0	0	0	7.166027	10.13794	-6.843463	7.912591	9.827024	-6.902396	
1615	18985.49	0	0	0	0	7.167383	10.13744	-6.844822	7.912591	9.82703	-6.9024	
1616	18996.55	0	0	0	0	7.168721	10.13712	-6.846076	7.912588	9.827028	-6.902399	
1617	19007.66	0	0	0	0	7.170525	10.13702	-6.847353	7.91256	9.827033	-6.902451	
1618	19018.8	0	0	0	0	7.171729	10.1369	-6.848394	7.912596	9.827053	-6.902388	
1619	19029.92	0	0	0	0	7.173005	10.13691	-6.84938	7.91266	9.827169	-6.90243	
1620	19041.29	0	0	0	0	7.174644	10.13711	-6.850277	7.91273	9.827122	-6.90247	
1621	19052.84	0	0	0	0	7.17585	10.13727	-6.850987	7.912784	9.827124	-6.902436	
1622	19064.57	0	0	0	0	7.177078	10.13741	-6.851648	7.912704	9.826976	-6.902372	
1623	19075.31	0	0	0	0	7.178473	10.13773	-6.852136	7.912595	9.827002	-6.902411	
1624	19086.97	0	0	0	0	7.179688	10.13791	-6.852495	7.9126	9.82699	-6.902401	
1625	19098.04	0	0	0	0	7.180944	10.13807	-6.852738	7.912649	9.827022	-6.902428	
1626	19109.26	0	0	0	0	7.18237	10.13817	-6.852771	7.912676	9.827012	-6.902456	
1627	19120.64	0	0	0	0	7.18358	10.1382	-6.852843	7.91272	9.827079	-6.902565	
1628	19132.17	0	0	0	0	7.184747	10.1382	-6.852893	7.912754	9.827102	-6.902515	
1629	19142.72	0	0	0	0	7.185983	10.13815	-6.852848	7.912768	9.827103	-6.90254	
1630	19153.61	0	0	0	0	7.186962	10.13802	-6.853028	7.912791	9.827108	-6.902563	
1631	19165.55	0	0	0	0	7.187921	10.13792	-6.853229	7.912938	9.827344	-6.902594	
1632	19176.71	0	0	0	0	7.188941	10.13783	-6.853424	7.912962	9.827379	-6.902613	
1633	19188.03	0	0	0	0	7.189843	10.13771	-6.853736	7.912466	9.826706	-6.902426	
1634	19198.9	0	0	0	0	7.190725	10.13763	-6.854086	7.912458	9.826657	-6.902393	
1635	19210.06	0	0	0	0	7.191425	10.13748	-6.854476	7.912285	9.826696	-6.902344	
1636	19221.5	0	0	0	0	7.192371	10.13744	-6.854895	7.912251	9.826668	-6.902312	
1637	19232.26	0	0	0	0	7.193357	10.13746	-6.855293	7.912475	9.826993	-6.902354	
1638	19243.85	0	0	0	0	7.194002	10.13729	-6.855576	7.912511	9.826963	-6.902363	
1639	19254.71	0	0	0	0	7.195016	10.1373	-6.855981	7.912491	9.826939	-6.902377	
1640	19265.74	0	0	0	0	7.196017	10.13735	-6.856404	7.912642	9.827203	-6.90247	
1641	19277.04	0	0	0	0	7.196526	10.13731	-6.85677	7.912759	9.827175	-6.902516	
1642	19288.33	0	0	0	0	7.197523	10.13741	-6.857232	7.912768	9.827185	-6.902542	
1643	19299.24	0	0	0	0	7.198543	10.1375	-6.857677	7.912791	9.8272	-6.902558	
1644	19310.52	0	0	0	0	7.198871	10.13745	-6.857995	7.912823	9.827199	-6.902569	
1645	19321.84	0	0	0	0	7.199851	10.13754	-6.858387	7.912806	9.827152	-6.902555	
1646	19332.97	0	0	0	0	7.200877	10.13769	-6.858703	7.912841	9.827167	-6.902552	
1647	19344.3	0	0	0	0	7.20131	10.13762	-6.858817	7.912877	9.82717	-6.902571	
1648	19355.47	0	0	0	0	7.202368	10.13773	-6.859027	7.912902	9.827128	-6.902542	
1649	19366.27	0	0	0	0	7.202871	10.13766	-6.859035	7.912918	9.827132	-6.902576	
1650	19377.83	0	0	0	0	7.203732	10.13781	-6.859114	7.912852	9.82718	-6.902549	
1651	19388.79	0	0	0	0	7.204716	10.13788	-6.85913	7.912816	9.827095	-6.902526	
1652	19399.75	0	0	0	0	7.205674	10.13798	-6.859114	7.91279	9.827024	-6.902558	
1653	19410.97	0	0	0	0	7.206	10.13784	-6.858828	7.913828	9.826511	-6.902987	
1654	19422.41	0	0	0	0	7.206964	10.1379	-6.858669	7.916173	9.826653	-6.904621	
1655	19433.52	0	0	0	0	7.207253	10.13771	-6.858262	7.917719	9.826388	-6.905796	
1656	19444.49	0	0	0	0	7.207936	10.13783	-6.857972	7.918115	9.826735	-6.906047	
1657	19456.15	0	0	0	0	7.208844	10.13786	-6.857686	7.918062	9.826466	-6.906116	
1658	19467.47	0	0	0	0	7.209033	10.1376	-6.857193	7.91847	9.826973	-6.906271	
1659	19478.55	0	0	0	0	7.20975	10.13755	-6.856883	7.918049	9.827058	-6.905867	
1660	19489.27	0	0	0	0	7.210484	10.13751	-6.856544	7.917994	9.827029	-6.905594	
1661	19502.44	0	0	0	0	7.210476	10.13726	-6.856028	7.917685	9.826898	-6.905025	
1662	19511.8	0	0	0	0	7.211023	10.13726	-6.855686	7.916948	9.827043	-6.904593	
1663	19521.17	0	0	0	0	7.211645	10.13727	-6.855386	7.916522	9.826879	-6.904342	
1664	19534.02	0	0	0	0	7.212259	10.13731	-6.855078	7.916085	9.826802	-6.904024	
1665	19545.52	0	0	0	0	7.211918	10.13714	-6.854585	7.915766	9.827005	-6.903775	
1666	19556.95	0	0	0	0	7.212377	10.13723	-6.854258	7.915833	9.82688	-6.90386	
1667	19566.12	0	0	0	0	7.211927	10.1371	-6.853762	7.91602	9.826879	-6.904017	
1668	19577.18	0	0	0	0	7.21205	10.13733	-6.853389	7.916132	9.826924	-6.904117	
1669	19588.25	0	0	0	0	7.212264	10.13764	-6.852953	7.916262	9.827084	-6.904202	
1670	19599.24	0	0	0	0	7.212492	10.13799	-6.85251	7.916171	9.827094	-6.904122	
1671	19611.21	0	0	0	0	7.211848	10.13812	-6.851731	7.915958	9.827045	-6.903935	
1672	19621.88	0	0	0	0	7.211945	10.13862	-6.851104	7.915808	9.827126	-6.903826	
1673	19632.93	0	0	0	0	7.211991	10.13917	-6.850423	7.915563	9.827147	-6.903615	
1674	19643.95	0	0	0	0	7.211136	10.13952	-6.84951	7.915388	9.827126	-6.903451	
1675	19654.93	0	0	0	0	7.210927	10.14027	-6.848657	7.915201	9.827227	-6.903312	
1676	19666.6	0	0	0	0	7.20998	10.14079	-6.847605	7.914921	9.827248	-6.903051	
1677	19677.94	0	0	0	0	7.209456	10.14167	-6.846512	7.914671	9.827244	-6.902853	
1678	19688.79	0	0	0	0	7.20889	10.14257	-6.845322	7.914398	9.827255	-6.902617	
1679	19699.83	0	0	0	0	7.208202	10.14349	-6.844058	7.914047	9.827182	-6.902315	
1680	19711.06	0	0	0	0	7.206609	10.14423	-6.842413	7.913684	9.82718	-6.90203	
1681	19722.17	0	0	0	0	7.2056	10.14518	-6.840849	7.913363	9.827176	-6.901766	
1682	19733.13	0	0	0	0	7.203527	10.14594	-6.83879	7.912961	9.827016	-6.901464	
1683	19744.61	0	0	0	0	7.20232	10.14705	-6.836865	7.912616	9.826982	-6.901211	
1684	19755.9	0	0	0	0	7.200726	10.14826	-6.834639	7.912317	9.826931	-6.90095	
1685	19766.65	0	0	0	0	7.198507	10.14934	-6.832095	7.911872	9.8267	-6.900595	
1686	19778.09	0	0	0	0	7.196761	10.15062	-6.829628	7.910744	9.826756	-6.899775	
1687	19789.1	0	0	0	0	7.184906	10.14758	-6.824606	7.909808	9.82669	-6.898853	
1688	19800.53	0	0	0	0	7.182209	10.14887	-6.821621	7.908189	9.826672	-6.897748	
1689	19811.8	0	0	0	0	7.179508	10.15006	-6.818632	7.906799	9.826721	-6.896738	
1690	19822.79	0	0	0	0	7.175552	10.15119	-6.815321	7.905886	9.826709	-6.896033	
1691	19833.83	0	0	0	0	7.171975	10.15235	-6.811688	7.905257	9.826766	-6.895416	
1692	19845.61	0	0	0	0	7.168137	10.15349	-6.807881	7.904015	9.82719	-6.894607	
1693	19856.5	0	0	0	0	7.163983	10.15486	-6.804263	7.903151	9.827498	-6.894036	
1694	19867.75	0	0	0	0	7.159762	10.15592	-6.800284	7.90261	9.828172	-6.893439	
1695	19878.61	0	0	0	0	7.155266	10.15676	-6.796667	7.901927	9.829311	-6.892755	
1696	19889.62	0	0	0	0	7.150562	10.1576	-6.793128	7.900233	9.830544	-6.89173	
1697	19900.83	0	0	0	0	7.145586	10.15826	-6.789929	7.89776	9.832648	-6.890338	
1698	19912.12	0	0	0	0	7.140609	10.15877	-6.787013	7.895247	9.835226	-6.889133	
1699	19923.63	0	0	0	0	7.13576	10.15929	-6.784039	7.891788	9.839158	-6.887848	
1700	19934.7	0	0	0	0	7.130448	10.15959	-6.781491	7.888028	9.843378	-6.886297	
1701	19946.32	0	0	0	0	7.125498	10.15958	-6.779244	7.882278	9.849259	-6.884142	
1702	19957.21	0	0	0	0	7.120436	10.15958	-6.776795	7.877462	9.855865	-6.882494	
1703	19969.04	0	0	0	0	7.115339	10.15955	-6.774429	7.871292	9.86261	-6.880368	
1704	19979.97	0	0	0	0	7.110444	10.15919	-6.77229	7.863915	9.869845	-6.877817	
1705	19991.05	0	0	0	0	7.108445	10.16039	-6.771878	7.856998	9.87727	-6.87554	
1706	20002.92	0	0	0	0	7.103842	10.16009	-6.770421	7.847908	9.88568	-6.872503	
1707	20014.01	0	0	0	0	7.099099	10.15958	-6.768681	7.838591	9.893995	-6.868971	
1708	20025.46	0	0	0	0	7.09572	10.15999	-6.767534	7.828534	9.903334	-6.864904	
1709	20036.74	0	0	0	0	7.091598	10.1598	-6.766223	7.816721	9.912136	-6.860014	
1710	20048	0	0	0	0	7.087701	10.1594	-6.764829	7.805404	9.920671	-6.854765	
1711	20058.97	0	0	0	0	7.084079	10.15947	-6.763718	7.791993	9.92851	-6.847939	
1712	20070.5	0	0	0	0	7.080351	10.15942	-6.762592	7.777135	9.937178	-6.840351	
1713	20081.61	0	0	0	0	7.077788	10.15926	-6.76183	7.763154	9.945482	-6.833058	
1714	20093.02	0	0	0	0	7.074404	10.15947	-6.760834	7.747535	9.953352	-6.824833	
1715	20104.28	0	0	0	0	7.070984	10.15956	-6.760153	7.73165	9.961581	-6.816751	
1716	20115.4	0	0	0	0	7.067345	10.15974	-6.759135	7.715587	9.969519	-6.807356	
1717	20126.54	0	0	0	0	7.06408	10.16	-6.75851	7.699492	9.976291	-6.797957	
1718	20137.46	0	0	0	0	7.060637	10.1602	-6.757924	7.683129	9.983366	-6.788554	
1719	20148.65	0	0	0	0	7.057482	10.16047	-6.757042	7.667351	9.990222	-6.778714	
1720	20160.01	0	0	0	0	7.053995	10.16082	-6.756321	7.651224	9.996939	-6.768998	
1721	20170.55	0	0	0	0	7.050821	10.16105	-6.75632	7.633679	10.00322	-6.759147	
1722	20181.95	0	0	0	0	7.047507	10.16132	-6.755757	7.612405	10.00989	-6.748432	
1723	20192.86	0	0	0	0	7.044092	10.16167	-6.75542	7.591333	10.0164	-6.737696	
1724	20204.27	0	0	0	0	7.041055	10.16196	-6.755445	7.569639	10.02232	-6.726	
1725	20215.46	0	0	0	0	7.038012	10.16223	-6.75517	7.545868	10.02979	-6.715646	
1726	20227.08	0	0	0	0	7.034819	10.16254	-6.75511	7.523453	10.03547	-6.704402	
1727	20238.06	0	0	0	0	7.03196	10.16278	-6.755416	7.502574	10.04095	-6.694258	
1728	20249.27	0	0	0	0	7.028987	10.16304	-6.755443	7.481527	10.04544	-6.68503	
1729	20260.38	0	0	0	0	7.025887	10.16328	-6.755589	7.462024	10.05085	-6.675248	
1730	20271.69	0	0	0	0	7.023018	10.16349	-6.756066	7.443393	10.0549	-6.665942	
1731	20282.48	0	0	0	0	7.019997	10.16375	-6.756276	7.424847	10.05914	-6.655961	
1732	20294.23	0	0	0	0	7.016941	10.164	-6.756505	7.40681	10.06319	-6.64626	
1733	20304.77	0	0	0	0	7.014053	10.1642	-6.756881	7.389075	10.06607	-6.636908	
1734	20316.14	0	0	0	0	7.01105	10.16444	-6.757164	7.37214	10.06724	-6.626963	
1735	20327.16	0	0	0	0	7.007977	10.16459	-6.75736	7.353878	10.06849	-6.617146	
1736	20338.07	0	0	0	0	7.005162	10.16483	-6.75774	7.335478	10.06893	-6.607689	
1737	20349.89	0	0	0	0	7.002161	10.1652	-6.757997	7.317124	10.06847	-6.59765	
1738	20360.64	0	0	0	0	6.999404	10.16559	-6.758361	7.299363	10.06731	-6.58794	
1739	20371.76	0	0	0	0	6.996668	10.16588	-6.758727	7.281738	10.06583	-6.578545	
1740	20383	0	0	0	0	6.993976	10.16617	-6.759222	7.264749	10.06413	-6.569145	
1741	20394.84	0	0	0	0	6.991492	10.16649	-6.759782	7.247178	10.06124	-6.558678	
1742	20405.54	0	0	0	0	6.988995	10.1668	-6.760243	7.232527	10.0584	-6.549631	
1743	20416.64	0	0	0	0	6.986641	10.16713	-6.760806	7.217718	10.05543	-6.539104	
1744	20427.75	0	0	0	0	6.984433	10.16744	-6.761429	7.203923	10.05217	-6.529012	
1745	20438.8	0	0	0	0	6.982269	10.16772	-6.762067	7.190868	10.04836	-6.518973	
