4/14/2019 1:05:09 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
228	3115.431	0	0	0	0	7.023055	10.20317	-6.897919	7.896065	9.82696	-6.920072	
229	3122.493	0	0	0	0	7.022562	10.20413	-6.898136	7.89608	9.826962	-6.920059	
230	3132.801	0	0	0	0	7.022307	10.20516	-6.898693	7.896088	9.82695	-6.920063	
231	3143.837	0	0	0	0	7.021641	10.20596	-6.899371	7.896053	9.826932	-6.920124	
232	3154.682	0	0	0	0	7.021389	10.20631	-6.899733	7.896077	9.82693	-6.920115	
233	3176.469	0	0	0	0	7.021363	10.20683	-6.900226	7.89601	9.826941	-6.920111	
234	3188.135	0	0	0	0	7.021437	10.20735	-6.900933	7.896012	9.826955	-6.920093	
235	3199.813	0	0	0	0	7.021495	10.20765	-6.90112	7.895999	9.826967	-6.920096	
236	3210.736	0	0	0	0	7.021691	10.20791	-6.90125	7.895955	9.826894	-6.920018	
237	3222.154	0	0	0	0	7.022041	10.20787	-6.901192	7.895945	9.826872	-6.92005	
238	3233.068	0	0	0	0	7.022302	10.20814	-6.901098	7.895898	9.826888	-6.920037	
239	3244.258	0	0	0	0	7.022473	10.20835	-6.901056	7.895927	9.826938	-6.919988	
240	3255.377	0	0	0	0	7.023106	10.20848	-6.901023	7.895917	9.82694	-6.919994	
241	3266.991	0	0	0	0	7.023574	10.20867	-6.900964	7.895974	9.826886	-6.920019	
242	3278.237	0	0	0	0	7.023733	10.20885	-6.900888	7.895973	9.826877	-6.919967	
243	3289.368	0	0	0	0	7.024305	10.2089	-6.900944	7.895968	9.826864	-6.919992	
244	3300.134	0	0	0	0	7.024621	10.20906	-6.900871	7.895974	9.826839	-6.919987	
245	3311.308	0	0	0	0	7.024738	10.20921	-6.900802	7.896027	9.826899	-6.920019	
246	3323.436	0	0	0	0	7.025327	10.20924	-6.900827	7.896029	9.826908	-6.91998	
247	3335.751	0	0	0	0	7.02564	10.20946	-6.900681	7.896005	9.826913	-6.919944	
248	3344.624	0	0	0	0	7.025743	10.20967	-6.900582	7.896051	9.82698	-6.919973	
249	3355.723	0	0	0	0	7.026118	10.20982	-6.900509	7.896039	9.82699	-6.919981	
250	3367.22	0	0	0	0	7.026293	10.21006	-6.90047	7.896031	9.826959	-6.920058	
251	3378.115	0	0	0	0	7.026223	10.21026	-6.900577	7.895972	9.826855	-6.920022	
252	3389.3	0	0	0	0	7.026624	10.21045	-6.900728	7.895958	9.826853	-6.920034	
253	3400.96	0	0	0	0	7.026871	10.2106	-6.90077	7.895903	9.826861	-6.920023	
254	3411.805	0	0	0	0	7.026842	10.21101	-6.901051	7.895956	9.826942	-6.920073	
255	3423.421	0	0	0	0	7.027171	10.21125	-6.901296	7.895957	9.826952	-6.920039	
256	3434.021	0	0	0	0	7.027396	10.21148	-6.901595	7.896097	9.826884	-6.920101	
257	3445.5	0	0	0	0	7.02738	10.21175	-6.901939	7.896129	9.826912	-6.920118	
258	3456.802	0	0	0	0	7.027806	10.21191	-6.902437	7.896159	9.826911	-6.9201	
259	3467.522	0	0	0	0	7.027993	10.2121	-6.902789	7.896071	9.826976	-6.920065	
260	3478.651	0	0	0	0	7.028058	10.21225	-6.903173	7.896082	9.82696	-6.92002	
261	3489.781	0	0	0	0	7.028459	10.21228	-6.903643	7.896077	9.826957	-6.920028	
262	3501.187	0	0	0	0	7.028577	10.21245	-6.903877	7.896018	9.826994	-6.920012	
263	3512.514	0	0	0	0	7.028741	10.21255	-6.904182	7.896055	9.827027	-6.919972	
264	3524.581	0	0	0	0	7.02912	10.21255	-6.904502	7.896045	9.827028	-6.920015	
265	3534.695	0	0	0	0	7.029382	10.21256	-6.904668	7.896092	9.827003	-6.920028	
266	3546.084	0	0	0	0	7.029638	10.21247	-6.904875	7.89606	9.826949	-6.920004	
267	3557.058	0	0	0	0	7.030124	10.21229	-6.904971	7.896048	9.826939	-6.92002	
268	3568.432	0	0	0	0	7.030599	10.21206	-6.905065	7.895997	9.826935	-6.920073	
269	3579.477	0	0	0	0	7.030435	10.21161	-6.905251	7.895974	9.826896	-6.920063	
270	3590.324	0	0	0	0	7.030982	10.21114	-6.905315	7.895967	9.826906	-6.920016	
271	3601.652	0	0	0	0	7.03151	10.21055	-6.905493	7.895993	9.826893	-6.919981	
272	3612.742	0	0	0	0	7.031734	10.20963	-6.905759	7.895977	9.826859	-6.919963	
273	3624.102	0	0	0	0	7.0322	10.20864	-6.905837	7.895979	9.826853	-6.919971	
274	3635.591	0	0	0	0	7.032665	10.20736	-6.906166	7.895938	9.826843	-6.919971	
275	3646.262	0	0	0	0	7.032823	10.20587	-6.906518	7.896007	9.826926	-6.919999	
276	3657.59	0	0	0	0	7.033212	10.20423	-6.906734	7.896022	9.826933	-6.919967	
277	3669.206	0	0	0	0	7.033701	10.20238	-6.907177	7.896065	9.826906	-6.919957	
278	3679.543	0	0	0	0	7.034011	10.20062	-6.907523	7.896056	9.826873	-6.919945	
279	3690.779	0	0	0	0	7.034498	10.19886	-6.907862	7.896044	9.826858	-6.920013	
280	3702.495	0	0	0	0	7.035067	10.19705	-6.908363	7.895998	9.826876	-6.920008	
281	3715.602	0	0	0	0	7.035557	10.19536	-6.908703	7.895993	9.826883	-6.920019	
282	3724.487	0	0	0	0	7.03624	10.19373	-6.908919	7.895989	9.826887	-6.920026	
283	3736.224	0	0	0	0	7.036892	10.19233	-6.909122	7.895974	9.826905	-6.919983	
284	3747.36	0	0	0	0	7.037539	10.19125	-6.909047	7.896022	9.826977	-6.920006	
285	3758.052	0	0	0	0	7.03841	10.19022	-6.909249	7.89601	9.826972	-6.920001	
286	3769.337	0	0	0	0	7.039613	10.18949	-6.908879	7.896046	9.82696	-6.920003	
287	3780.25	0	0	0	0	7.039996	10.18866	-6.908515	7.896026	9.82693	-6.919981	
288	3791.805	0	0	0	0	7.040955	10.18795	-6.908907	7.896019	9.826932	-6.919975	
289	3802.644	0	0	0	0	7.041769	10.18749	-6.908844	7.895984	9.826908	-6.920042	
290	3813.914	0	0	0	0	7.042414	10.18711	-6.90859	7.896041	9.826962	-6.920082	
291	3824.942	0	0	0	0	7.043392	10.18676	-6.908675	7.896054	9.82698	-6.920061	
292	3840.166	0	0	0	0	7.044286	10.18676	-6.908531	7.896105	9.826952	-6.920059	
293	3850.745	0	0	0	0	7.044919	10.18662	-6.908184	7.89604	9.826821	-6.920017	
294	3862.187	0	0	0	0	7.045756	10.18651	-6.908004	7.89599	9.826838	-6.919976	
295	3872.828	0	0	0	0	7.046549	10.18664	-6.907742	7.895933	9.826818	-6.920051	
296	3884.006	0	0	0	0	7.047174	10.18691	-6.907183	7.896013	9.826958	-6.920117	
297	3894.933	0	0	0	0	7.048041	10.18717	-6.906734	7.896057	9.826962	-6.920075	
298	3906.335	0	0	0	0	7.048884	10.18756	-6.906336	7.896044	9.826948	-6.920088	
299	3917.411	0	0	0	0	7.049554	10.18806	-6.905714	7.895988	9.826865	-6.920053	
300	3928.751	0	0	0	0	7.050474	10.18866	-6.905312	7.895963	9.826872	-6.920023	
301	3939.859	0	0	0	0	7.051366	10.18934	-6.904844	7.895919	9.826867	-6.920069	
302	3950.715	0	0	0	0	7.052231	10.19016	-6.904035	7.89596	9.826925	-6.920109	
303	3962.086	0	0	0	0	7.053404	10.19113	-6.90337	7.895977	9.826931	-6.920074	
304	3984.512	0	0	0	0	7.054572	10.19229	-6.902554	7.896023	9.827009	-6.920048	
305	3993.085	0	0	0	0	7.056292	10.1951	-6.901207	7.896039	9.827029	-6.920032	
306	4003.939	0	0	0	0	7.057497	10.19737	-6.900028	7.896056	9.827009	-6.920022	
307	4015.679	0	0	0	0	7.058081	10.19911	-6.898867	7.895997	9.8269	-6.919974	
308	4026.075	0	0	0	0	7.05891	10.20074	-6.898328	7.895993	9.82688	-6.920018	
309	4037.462	0	0	0	0	7.059464	10.20267	-6.897544	7.895994	9.826867	-6.920013	
310	4048.796	0	0	0	0	7.059433	10.20424	-6.896547	7.896023	9.82689	-6.920029	
311	4059.923	0	0	0	0	7.059896	10.20586	-6.896546	7.896022	9.82688	-6.920042	
312	4070.653	0	0	0	0	7.059493	10.2075	-6.896329	7.896045	9.826881	-6.92	
313	4081.989	0	0	0	0	7.059149	10.20893	-6.896057	7.896063	9.826908	-6.920003	
314	4092.865	0	0	0	0	7.058952	10.21033	-6.895959	7.89607	9.826905	-6.920002	
315	4104.421	0	0	0	0	7.058302	10.21149	-6.89639	7.896145	9.826849	-6.920016	
316	4115.659	0	0	0	0	7.057789	10.21267	-6.896464	7.896197	9.826881	-6.920033	
317	4127.428	0	0	0	0	7.05731	10.21376	-6.896741	7.8962	9.826854	-6.920071	
318	4138.072	0	0	0	0	7.05642	10.21469	-6.897152	7.896053	9.826904	-6.920036	
319	4149.911	0	0	0	0	7.055721	10.21567	-6.897339	7.896105	9.826983	-6.920073	
320	4160.113	0	0	0	0	7.055197	10.21642	-6.897666	7.896103	9.827008	-6.920096	
321	4171.284	0	0	0	0	7.054363	10.21702	-6.898082	7.896078	9.827041	-6.920057	
322	4183.909	0	0	0	0	7.053625	10.21755	-6.898342	7.89606	9.827027	-6.920038	
323	4193.668	0	0	0	0	7.053118	10.21798	-6.898703	7.896063	9.827019	-6.920066	
324	4205.913	0	0	0	0	7.052349	10.21832	-6.899019	7.896037	9.82703	-6.92007	
325	4216.322	0	0	0	0	7.051624	10.21842	-6.899229	7.895911	9.82685	-6.920001	
326	4228.732	0	0	0	0	7.05114	10.21857	-6.899549	7.895898	9.826832	-6.920002	
327	4238.977	0	0	0	0	7.050429	10.21872	-6.899856	7.895853	9.826808	-6.920029	
328	4249.243	0	0	0	0	7.049724	10.2188	-6.900088	7.895895	9.826875	-6.920079	
329	4261.664	0	0	0	0	7.049183	10.21882	-6.900277	7.895935	9.826875	-6.920011	
330	4274.385	0	0	0	0	7.048587	10.21886	-6.900526	7.895926	9.826864	-6.919994	
331	4282.945	0	0	0	0	7.047965	10.21879	-6.90066	7.895903	9.826837	-6.919978	
332	4294.47	0	0	0	0	7.0475	10.21884	-6.900828	7.89591	9.826809	-6.920019	
333	4307.737	0	0	0	0	7.046988	10.21888	-6.900961	7.895916	9.826809	-6.919945	
334	4316.513	0	0	0	0	7.046433	10.21897	-6.901025	7.895987	9.826885	-6.919983	
335	4328.177	0	0	0	0	7.046094	10.21901	-6.901096	7.896003	9.826863	-6.920008	
336	4339.642	0	0	0	0	7.045659	10.21907	-6.901244	7.896002	9.826843	-6.920029	
337	4350.235	0	0	0	0	7.045228	10.21924	-6.90129	7.896064	9.826902	-6.920069	
338	4361.813	0	0	0	0	7.044939	10.21932	-6.901367	7.896093	9.826889	-6.920074	
339	4372.373	0	0	0	0	7.044499	10.21944	-6.901452	7.896082	9.826857	-6.920112	
340	4384.729	0	0	0	0	7.044017	10.21955	-6.901457	7.896068	9.82678	-6.920111	
341	4394.558	0	0	0	0	7.043664	10.21964	-6.901447	7.89607	9.826765	-6.92011	
342	4405.863	0	0	0	0	7.043261	10.21981	-6.901549	7.895983	9.826817	-6.920033	
343	4417.344	0	0	0	0	7.042855	10.22	-6.901614	7.896027	9.826887	-6.920079	
344	4428.205	0	0	0	0	7.042639	10.22017	-6.901863	7.895994	9.826912	-6.920048	
345	4439.329	0	0	0	0	7.042176	10.2203	-6.901978	7.895985	9.826904	-6.920054	
346	4450.65	0	0	0	0	7.041741	10.22053	-6.902078	7.896051	9.827014	-6.920106	
347	4461.646	0	0	0	0	7.041447	10.2207	-6.90227	7.896089	9.827034	-6.920073	
348	4472.689	0	0	0	0	7.040997	10.22088	-6.902426	7.896094	9.827061	-6.920049	
349	4484.076	0	0	0	0	7.040553	10.22112	-6.902556	7.896088	9.827045	-6.920045	
350	4495.738	0	0	0	0	7.040262	10.22131	-6.902763	7.896137	9.82704	-6.920052	
351	4506.531	0	0	0	0	7.039784	10.22152	-6.90297	7.896129	9.827062	-6.920055	
352	4517.872	0	0	0	0	7.039342	10.2217	-6.903073	7.896023	9.826878	-6.919975	
353	4529.505	0	0	0	0	7.039085	10.22189	-6.903241	7.895998	9.826883	-6.91995	
354	4540.801	0	0	0	0	7.038631	10.22206	-6.903401	7.895983	9.826879	-6.919943	
355	4552.675	0	0	0	0	7.03822	10.22227	-6.9035	7.89606	9.826989	-6.91998	
356	4564.204	0	0	0	0	7.038043	10.22237	-6.903812	7.896101	9.826953	-6.920066	
357	4575.807	0	0	0	0	7.037579	10.22247	-6.903988	7.896072	9.826892	-6.920072	
358	4587.352	0	0	0	0	7.037305	10.22262	-6.90419	7.896082	9.826879	-6.920074	
359	4598.603	0	0	0	0	7.037021	10.22274	-6.904347	7.896044	9.826884	-6.920072	
360	4610.06	0	0	0	0	7.036618	10.22288	-6.904454	7.89611	9.826965	-6.920111	
361	4620.949	0	0	0	0	7.036411	10.22298	-6.904622	7.896111	9.826976	-6.92012	
362	4631.941	0	0	0	0	7.036169	10.22307	-6.904736	7.896129	9.826973	-6.920112	
363	4643.425	0	0	0	0	7.035836	10.22315	-6.904819	7.896128	9.826963	-6.920119	
364	4654.363	0	0	0	0	7.035628	10.22323	-6.904894	7.896115	9.826933	-6.920097	
365	4665.92	0	0	0	0	7.035415	10.2233	-6.904985	7.896078	9.826942	-6.920087	
366	4677.647	0	0	0	0	7.035193	10.22332	-6.905093	7.896071	9.826924	-6.92005	
367	4688.434	0	0	0	0	7.035065	10.22333	-6.905208	7.896068	9.826909	-6.920072	
368	4699.278	0	0	0	0	7.034909	10.22334	-6.90531	7.896041	9.826907	-6.920062	
369	4710.769	0	0	0	0	7.034636	10.22335	-6.905356	7.896055	9.826945	-6.920096	
370	4722.384	0	0	0	0	7.034547	10.22334	-6.905464	7.896035	9.826942	-6.9201	
371	4733.275	0	0	0	0	7.0344	10.22334	-6.90553	7.896029	9.82693	-6.920105	
372	4744.854	0	0	0	0	7.0342	10.22334	-6.905564	7.89604	9.826942	-6.920074	
373	4756.106	0	0	0	0	7.034037	10.22336	-6.905594	7.896034	9.82695	-6.920054	
374	4767.78	0	0	0	0	7.033916	10.22336	-6.905679	7.896073	9.826905	-6.920082	
375	4778.842	0	0	0	0	7.033664	10.22339	-6.905723	7.896114	9.826951	-6.920115	
376	4790.116	0	0	0	0	7.033666	10.22332	-6.90589	7.896112	9.826952	-6.920125	
377	4801.939	0	0	0	0	7.033565	10.22334	-6.905951	7.896082	9.826971	-6.920128	
378	4812.591	0	0	0	0	7.033337	10.22334	-6.905962	7.896053	9.826941	-6.920132	
379	4823.763	0	0	0	0	7.033299	10.22329	-6.906069	7.896072	9.82693	-6.920093	
380	4835.181	0	0	0	0	7.03318	10.2233	-6.906078	7.896116	9.826921	-6.920084	
381	4846.204	0	0	0	0	7.032975	10.2233	-6.906047	7.896121	9.826937	-6.920094	
382	4857.47	0	0	0	0	7.032966	10.22327	-6.90612	7.896136	9.826929	-6.920123	
383	4868.603	0	0	0	0	7.032892	10.22331	-6.906135	7.896073	9.826976	-6.920054	
384	4879.45	0	0	0	0	7.032771	10.22333	-6.906082	7.896039	9.826923	-6.920039	
385	4891.048	0	0	0	0	7.032717	10.22332	-6.906007	7.896035	9.826921	-6.920019	
386	4901.862	0	0	0	0	7.03263	10.22336	-6.905977	7.896058	9.826902	-6.920027	
387	4913.401	0	0	0	0	7.032451	10.22339	-6.905822	7.896037	9.826894	-6.920048	
388	4924.401	0	0	0	0	7.032483	10.22342	-6.905828	7.896036	9.826875	-6.920042	
389	4935.839	0	0	0	0	7.032391	10.22349	-6.905776	7.896025	9.826859	-6.920049	
390	4946.89	0	0	0	0	7.032243	10.22355	-6.905641	7.896053	9.826897	-6.920063	
391	4958.258	0	0	0	0	7.032251	10.22357	-6.905643	7.896061	9.826895	-6.920024	
392	4969.073	0	0	0	0	7.032155	10.22364	-6.905579	7.89604	9.826868	-6.920046	
393	4980.182	0	0	0	0	7.031959	10.22375	-6.905442	7.896089	9.826926	-6.920074	
394	4991.631	0	0	0	0	7.031943	10.22379	-6.905428	7.896091	9.826927	-6.920073	
395	5002.861	0	0	0	0	7.031868	10.22385	-6.905395	7.896092	9.826912	-6.920069	
396	5013.737	0	0	0	0	7.031694	10.22392	-6.905264	7.896075	9.826865	-6.920053	
397	5025.349	0	0	0	0	7.031688	10.22397	-6.905248	7.896083	9.826845	-6.920074	
398	5036.44	0	0	0	0	7.031656	10.22397	-6.905206	7.896049	9.826855	-6.920072	
399	5047.577	0	0	0	0	7.031523	10.22403	-6.905049	7.896096	9.826947	-6.920104	
400	5058.9	0	0	0	0	7.031585	10.22403	-6.905013	7.896113	9.826959	-6.920084	
401	5069.852	0	0	0	0	7.031651	10.22402	-6.904963	7.89615	9.826975	-6.920033	
402	5081	0	0	0	0	7.031545	10.22406	-6.904798	7.896172	9.827009	-6.920041	
403	5092.485	0	0	0	0	7.0316	10.22403	-6.904746	7.896176	9.827018	-6.920063	
404	5104.767	0	0	0	0	7.031607	10.22406	-6.904628	7.896185	9.827032	-6.920057	
405	5114.722	0	0	0	0	7.03221	10.22417	-6.904436	7.896148	9.826997	-6.920043	
406	5124.163	0	0	0	0	7.032397	10.22417	-6.904427	7.896124	9.826992	-6.920091	
407	5135.805	0	0	0	0	7.032447	10.22421	-6.904272	7.896136	9.827002	-6.920068	
408	5146.641	0	0	0	0	7.032532	10.22424	-6.904161	7.896108	9.826956	-6.920042	
409	5157.436	0	0	0	0	7.032733	10.22425	-6.904195	7.896107	9.826952	-6.920043	
410	5168.681	0	0	0	0	7.032773	10.2243	-6.904274	7.896094	9.826933	-6.920085	
411	5179.943	0	0	0	0	7.032693	10.22433	-6.904037	7.896103	9.82693	-6.920089	
412	5190.863	0	0	0	0	7.032824	10.22433	-6.903986	7.896123	9.826944	-6.920046	
413	5202.105	0	0	0	0	7.032731	10.22436	-6.904105	7.896138	9.826945	-6.920044	
414	5213.435	0	0	0	0	7.032616	10.22432	-6.903882	7.896111	9.826897	-6.920044	
415	5224.506	0	0	0	0	7.032731	10.22428	-6.903908	7.896112	9.826896	-6.920054	
416	5235.887	0	0	0	0	7.032636	10.22429	-6.904011	7.896108	9.826894	-6.920061	
417	5247.254	0	0	0	0	7.032513	10.22426	-6.903785	7.896138	9.826933	-6.920077	
418	5258.418	0	0	0	0	7.032666	10.22423	-6.903842	7.896151	9.826933	-6.920114	
419	5269.697	0	0	0	0	7.032704	10.22423	-6.903798	7.896146	9.82697	-6.920076	
420	5281.325	0	0	0	0	7.032526	10.22417	-6.9038	7.896116	9.82692	-6.920061	
421	5291.918	0	0	0	0	7.032626	10.2241	-6.903824	7.896102	9.826932	-6.920074	
422	5303.158	0	0	0	0	7.032577	10.2241	-6.90394	7.896106	9.826926	-6.920067	
423	5314.957	0	0	0	0	7.032418	10.22407	-6.903722	7.896126	9.827014	-6.920098	
424	5326.783	0	0	0	0	7.032499	10.22398	-6.903728	7.896161	9.826985	-6.920119	
425	5336.486	0	0	0	0	7.032425	10.22395	-6.903763	7.896157	9.827009	-6.920129	
426	5347.431	0	0	0	0	7.032262	10.22391	-6.903538	7.89611	9.826936	-6.920104	
427	5358.428	0	0	0	0	7.032303	10.22388	-6.903402	7.896119	9.826947	-6.920073	
428	5369.827	0	0	0	0	7.032308	10.22385	-6.903455	7.89607	9.826933	-6.92011	
429	5381.039	0	0	0	0	7.0322	10.22383	-6.903209	7.896001	9.826863	-6.92009	
430	5392.018	0	0	0	0	7.032367	10.22379	-6.903219	7.896001	9.826869	-6.920063	
431	5403.385	0	0	0	0	7.032427	10.22381	-6.903204	7.895999	9.826881	-6.920053	
432	5414.969	0	0	0	0	7.03232	10.22382	-6.902955	7.896065	9.826992	-6.920092	
433	5425.791	0	0	0	0	7.032448	10.22382	-6.902912	7.896067	9.827014	-6.920081	
434	5436.988	0	0	0	0	7.032506	10.22384	-6.902911	7.896114	9.826981	-6.920085	
435	5448.071	0	0	0	0	7.03239	10.22383	-6.902645	7.89608	9.826927	-6.920058	
436	5459.71	0	0	0	0	7.032493	10.22381	-6.902557	7.896086	9.826954	-6.919999	
437	5470.769	0	0	0	0	7.032489	10.22386	-6.902552	7.896055	9.826991	-6.91996	
438	5481.514	0	0	0	0	7.032367	10.22385	-6.902292	7.896098	9.827044	-6.919971	
439	5492.943	0	0	0	0	7.032548	10.22383	-6.902354	7.896074	9.82704	-6.920023	
440	5504.477	0	0	0	0	7.0326	10.22385	-6.902435	7.896212	9.826993	-6.92008	
441	5515.217	0	0	0	0	7.032485	10.2239	-6.902202	7.896214	9.826972	-6.92006	
442	5526.762	0	0	0	0	7.032674	10.22387	-6.902284	7.896211	9.826986	-6.920093	
443	5538.056	0	0	0	0	7.032609	10.22387	-6.902371	7.896177	9.827024	-6.920081	
444	5548.895	0	0	0	0	7.032475	10.22387	-6.902152	7.896061	9.826871	-6.920094	
445	5560.416	0	0	0	0	7.032629	10.22384	-6.902115	7.896077	9.826875	-6.92004	
446	5571.424	0	0	0	0	7.032541	10.22387	-6.902159	7.896019	9.826859	-6.92007	
447	5582.373	0	0	0	0	7.03243	10.22392	-6.901944	7.896038	9.826864	-6.920079	
448	5593.314	0	0	0	0	7.032645	10.22388	-6.902051	7.89603	9.826862	-6.920066	
449	5604.706	0	0	0	0	7.032634	10.22391	-6.902118	7.896032	9.826838	-6.920065	
450	5615.953	0	0	0	0	7.032548	10.22397	-6.901915	7.896077	9.826881	-6.920084	
451	5628.734	0	0	0	0	7.032719	10.22397	-6.90194	7.89607	9.826883	-6.92003	
452	5638.485	0	0	0	0	7.032705	10.22399	-6.901997	7.896051	9.826882	-6.920046	
453	5649.052	0	0	0	0	7.032611	10.22408	-6.901821	7.896119	9.826978	-6.92009	
454	5660.19	0	0	0	0	7.03281	10.2241	-6.901944	7.896174	9.826948	-6.920156	
455	5672.307	0	0	0	0	7.032871	10.22407	-6.902017	7.896214	9.826979	-6.920135	
456	5682.766	0	0	0	0	7.032758	10.22408	-6.901815	7.896209	9.82695	-6.920127	
457	5693.906	0	0	0	0	7.0329	10.22408	-6.901875	7.896206	9.826967	-6.920112	
458	5704.951	0	0	0	0	7.032932	10.22407	-6.901983	7.896208	9.826983	-6.920114	
459	5716.221	0	0	0	0	7.032813	10.22408	-6.901827	7.896183	9.826916	-6.92009	
460	5727.89	0	0	0	0	7.03295	10.22409	-6.901943	7.896143	9.82693	-6.920086	
461	5738.472	0	0	0	0	7.033012	10.22408	-6.902032	7.896167	9.826943	-6.920045	
462	5750.578	0	0	0	0	7.032912	10.22406	-6.901883	7.896132	9.826884	-6.920006	
463	5760.922	0	0	0	0	7.033068	10.22403	-6.901948	7.89612	9.82687	-6.920026	
464	5772.907	0	0	0	0	7.033122	10.22403	-6.902046	7.896104	9.826843	-6.92004	
465	5783.14	0	0	0	0	7.033055	10.22407	-6.90188	7.896129	9.826873	-6.920052	
466	5795.867	0	0	0	0	7.033227	10.22409	-6.9019	7.896075	9.826891	-6.920038	
467	5805.591	0	0	0	0	7.033247	10.22411	-6.901968	7.896049	9.826895	-6.920047	
468	5825.617	0	0	0	0	7.033174	10.22412	-6.9018	7.896096	9.826967	-6.92005	
469	5835.714	0	0	0	0	7.033323	10.2241	-6.901971	7.896143	9.826948	-6.920065	
470	5846.655	0	0	0	0	7.033209	10.22407	-6.901793	7.896148	9.826952	-6.920065	
471	5857.908	0	0	0	0	7.033389	10.22406	-6.901876	7.896157	9.82695	-6.920075	
472	5869.227	0	0	0	0	7.033458	10.22405	-6.901862	7.89617	9.826945	-6.920074	
473	5880.128	0	0	0	0	7.033233	10.22406	-6.901855	7.896102	9.826853	-6.92012	
474	5891.929	0	0	0	0	7.03348	10.22401	-6.902037	7.896111	9.826845	-6.920111	
475	5902.875	0	0	0	0	7.033476	10.22399	-6.902112	7.896081	9.826842	-6.920113	
476	5913.624	0	0	0	0	7.03338	10.2239	-6.901959	7.896065	9.826806	-6.920099	
477	5925.306	0	0	0	0	7.033584	10.22375	-6.902156	7.896083	9.826774	-6.920096	
478	5936.293	0	0	0	0	7.033576	10.22364	-6.902194	7.896086	9.826763	-6.92005	
479	5947.622	0	0	0	0	7.033443	10.22349	-6.902225	7.896192	9.826916	-6.920115	
480	5958.796	0	0	0	0	7.033558	10.22319	-6.90248	7.896136	9.826947	-6.920094	
481	5969.96	0	0	0	0	7.033484	10.22287	-6.902621	7.896132	9.826941	-6.920105	
482	5981.078	0	0	0	0	7.033298	10.22242	-6.902753	7.896133	9.826938	-6.9201	
483	5991.743	0	0	0	0	7.033318	10.22178	-6.90317	7.89615	9.826933	-6.920115	
484	6003.398	0	0	0	0	7.033261	10.22103	-6.903638	7.896149	9.826934	-6.920121	
485	6014.37	0	0	0	0	7.032929	10.22008	-6.903894	7.896176	9.826956	-6.920131	
486	6026.067	0	0	0	0	7.032825	10.21876	-6.904507	7.896182	9.82695	-6.920128	
487	6036.489	0	0	0	0	7.03216	10.21722	-6.905272	7.896107	9.826988	-6.920127	
488	6048.218	0	0	0	0	7.03162	10.2154	-6.90586	7.896049	9.826903	-6.920094	
489	6059.281	0	0	0	0	7.03118	10.21334	-6.906816	7.896058	9.826891	-6.920068	
490	6070.466	0	0	0	0	7.030195	10.21094	-6.907977	7.896122	9.826855	-6.920092	
491	6081.628	0	0	0	0	7.029064	10.20815	-6.909035	7.896137	9.826893	-6.92016	
492	6092.265	0	0	0	0	7.027928	10.20535	-6.910254	7.896146	9.826922	-6.920132	
493	6103.754	0	0	0	0	7.026762	10.2026	-6.911775	7.896049	9.826936	-6.92017	
494	6116.353	0	0	0	0	7.025552	10.19941	-6.913371	7.896025	9.826883	-6.920162	
