4/21/2019 10:31:48 PM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ	
28764	323684.2	-1	7.7	10	-6.5	6.819981	10.15111	-6.594419	6.972981	10.03981	-6.343821	7.016471	10.05405	-6.416462	
28765	323695.8	-1	7.7	10	-6.5	6.819282	10.15115	-6.595297	6.975881	10.03784	-6.33235	7.016471	10.05405	-6.416462	
28766	323707	-1	7.7	10	-6.5	6.818449	10.15115	-6.596219	6.979	10.03594	-6.320985	7.016471	10.05405	-6.416462	
28767	323717.6	28	7.5	10	-6.2	6.817443	10.1511	-6.597106	6.982286	10.03386	-6.310382	7.016471	10.05405	-6.416462	
28768	323728.9	28	7.5	10	-6.2	6.816554	10.15108	-6.597864	6.98557	10.0311	-6.300069	7.016471	10.05405	-6.416462	
28769	323740	28	7.5	10	-6.2	6.815551	10.15106	-6.598518	6.988543	10.02849	-6.289998	7.016471	10.05405	-6.416462	
28770	323751.5	28	7.5	10	-6.2	6.814466	10.15104	-6.59921	6.991198	10.02546	-6.280938	7.016471	10.05405	-6.416462	
28771	323765.8	28	7.5	10	-6.2	6.81339	10.15104	-6.599741	6.993113	10.02226	-6.273342	7.016471	10.05405	-6.416462	
28772	323776.3	28	7.5	10	-6.2	6.81219	10.15115	-6.599919	6.994144	10.01934	-6.266184	7.016471	10.05405	-6.416462	
28773	323785.4	28	7.5	10	-6.2	6.810905	10.15132	-6.600052	6.994975	10.01666	-6.260313	7.016471	10.05405	-6.416462	
28774	323796.5	28	7.5	10	-6.2	6.809537	10.15149	-6.599772	6.994901	10.01415	-6.256217	7.016471	10.05405	-6.416462	
28775	323807.8	28	7.5	10	-6.2	6.807747	10.15168	-6.599331	6.993798	10.01214	-6.252991	7.016471	10.05405	-6.416462	
28776	323829.7	28	7.5	10	-6.2	6.806052	10.15189	-6.598763	6.991159	10.00978	-6.250892	7.016471	10.05405	-6.416462	
28777	323838.3	28	7.5	10	-6.2	6.804285	10.15202	-6.598078	6.984497	10.00605	-6.250147	7.016471	10.05405	-6.416462	
28778	323846.8	28	7.5	10	-6.2	6.802441	10.15214	-6.597388	6.979888	10.0045	-6.250421	7.016471	10.05405	-6.416462	
28779	323855.7	28	7.5	10	-6.2	6.80049	10.15222	-6.59675	6.975292	10.00303	-6.251168	7.016471	10.05405	-6.416462	
28780	323867.1	28	7.5	10	-6.2	6.798515	10.15221	-6.595886	6.967853	10.00144	-6.252989	7.016471	10.05405	-6.416462	
28781	323878.2	28	7.5	10	-6.2	6.796543	10.15219	-6.595204	6.960944	10.00035	-6.254534	7.016471	10.05405	-6.416462	
28782	323886.4	28	7.5	10	-6.2	6.794596	10.15215	-6.594631	6.952234	9.999153	-6.257567	7.016471	10.05405	-6.416462	
28783	323898.8	28	7.5	10	-6.2	6.792513	10.15196	-6.593973	6.944444	9.997768	-6.26018	7.016471	10.05405	-6.416462	
28784	323908.2	28	7.5	10	-6.2	6.790367	10.15169	-6.593398	6.934946	9.995968	-6.263741	7.016471	10.05405	-6.416462	
28785	323918.6	28	7.5	10	-6.2	6.788233	10.15163	-6.592872	6.924954	9.994221	-6.267898	7.016471	10.05405	-6.416462	
28786	323931.1	28	7.5	10	-6.2	6.78597	10.15135	-6.592428	6.914102	9.991879	-6.272165	7.016471	10.05405	-6.416462	
28787	323941.1	28	7.5	10	-6.2	6.783765	10.1511	-6.591943	6.903661	9.98941	-6.276824	7.016471	10.05405	-6.416462	
28788	323952.9	28	7.5	10	-6.2	6.781464	10.15087	-6.591507	6.893453	9.986926	-6.281648	7.016471	10.05405	-6.416462	
28789	323963.7	28	7.5	10	-6.2	6.779038	10.15064	-6.591203	6.882194	9.984444	-6.287357	15.27247	13.85822	4.75	
28790	323975	28	7.5	10	-6.2	6.776543	10.15035	-6.590899	6.871202	9.981932	-6.293179	15.61837	13.90746	4.75	
28791	323985.9	28	7.5	10	-6.2	6.774028	10.1501	-6.590692	6.860091	9.979859	-6.299152	15.95927	13.94868	4.75	
28792	323997.7	28	7.5	10	-6.2	6.771504	10.14972	-6.590662	6.849404	9.977931	-6.305413	16.2836	13.99813	4.75	
28793	324007.5	28	7.5	10	-6.2	6.769017	10.14936	-6.590739	6.839196	9.976185	-6.312248	16.59192	14.04129	4.750001	
28794	324019	28	7.5	10	-6.2	6.766707	10.14924	-6.590783	6.828666	9.974685	-6.319263	16.88067	14.05463	4.75	
28795	324030.8	28	7.5	10	-6.2	6.76465	10.14919	-6.59092	6.818325	9.973549	-6.326649	17.12622	14.05429	4.75	
28796	324041.3	28	7.5	10	-6.2	6.76292	10.14921	-6.590932	6.80855	9.97267	-6.334287	12.47533	13.20463	4.75	
28797	324052.1	28	7.5	10	-6.2	6.761191	10.14941	-6.590821	6.798906	9.972566	-6.341933	12.67867	13.1861	4.75	
28798	324064.6	28	7.5	10	-6.2	6.759457	10.14962	-6.590711	6.789652	9.972514	-6.348976	12.88299	13.16479	4.749999	
28799	324075.5	28	7.5	10	-6.2	6.757813	10.14974	-6.590762	6.780935	9.973121	-6.355976	13.06725	13.15008	4.75	
28800	324085.6	28	7.5	10	-6.2	6.756308	10.14994	-6.590899	6.772506	9.974177	-6.362878	13.22982	13.12324	4.75	
28801	324097.4	28	7.5	10	-6.2	6.755053	10.14999	-6.591242	6.764136	9.975303	-6.369978	13.34991	13.10695	4.75	
28802	324109.1	28	7.5	10	-6.2	6.754039	10.15004	-6.591473	6.756238	9.976395	-6.376986	13.44941	13.09405	4.75	
28803	324119.6	28	7.5	10	-6.2	6.753257	10.15009	-6.591568	6.748221	9.977607	-6.38392	13.53144	13.08556	4.749999	
28804	324131.2	28	7.5	10	-6.2	6.752691	10.15013	-6.5918	6.740474	9.978796	-6.390641	13.57953	13.07422	4.75	
28805	324142.1	28	7.5	10	-6.2	6.752457	10.1501	-6.591995	6.733015	9.979989	-6.397165	13.59264	13.07262	4.749999	
28806	324153.7	28	7.5	10	-6.2	6.751976	10.1501	-6.592141	6.725978	9.981268	-6.403543	10.25448	12.95108	4.75	
28807	324164.7	28	7.5	10	-6.2	6.751646	10.1501	-6.592403	6.720004	9.983291	-6.40937	10.28091	12.94428	4.750001	
28808	324175.8	28	7.5	10	-6.2	6.751544	10.1502	-6.592502	6.714253	9.985133	-6.414955	10.28836	12.93117	4.75	
28809	324187.1	28	7.5	10	-6.2	6.751651	10.15036	-6.592427	6.709723	9.987686	-6.419583	10.27952	12.91583	4.75	
28810	324198	28	7.5	10	-6.2	6.751853	10.15066	-6.592158	6.706344	9.990327	-6.422991	10.26702	12.89059	4.75	
28811	324208.7	28	7.5	10	-6.2	6.752491	10.151	-6.591697	6.703886	9.99312	-6.425932	10.21424	12.86637	4.75	
28812	324220	28	7.5	10	-6.2	6.753246	10.15136	-6.591137	6.702554	9.996089	-6.427892	10.1515	12.84211	4.749999	
28813	324232	28	7.5	10	-6.2	6.754247	10.1517	-6.590566	6.701768	9.999193	-6.429335	10.06198	12.82015	4.75	
28814	324242.4	28	7.5	10	-6.2	6.755588	10.15198	-6.589756	6.703194	10.00256	-6.429265	9.941881	12.81034	4.75	
28815	324254.5	28	7.5	10	-6.2	6.757082	10.15223	-6.588856	6.705721	10.00597	-6.428076	9.80568	12.8065	4.75	
28816	324264.9	28	7.5	10	-6.2	6.758563	10.15252	-6.587916	6.709533	10.0097	-6.425725	10.41214	13.25315	4.75	
28817	324276.2	28	7.5	10	-6.2	6.760515	10.15278	-6.586742	6.715044	10.01336	-6.422959	10.23957	13.26068	4.75	
28818	324297.3	28	7.5	10	-6.2	6.76251	10.15295	-6.585532	6.721465	10.01664	-6.419393	10.05943	13.27843	4.750001	
28819	324306.8	28	7.5	10	-6.2	6.764654	10.15311	-6.584306	6.73381	10.02171	-6.412383	9.858586	13.29859	4.749999	
28820	324315.7	28	7.5	10	-6.2	6.766974	10.15323	-6.582946	6.740549	10.02359	-6.409277	9.636638	13.32854	4.749999	
28821	324324.5	28	7.5	10	-6.2	6.769347	10.1533	-6.581619	6.748526	10.02499	-6.405293	9.401387	13.36289	4.75	
28822	324333.2	28	7.5	10	-6.2	6.77182	10.15334	-6.58039	6.756453	10.02635	-6.401506	9.145542	13.39955	4.75	
28823	324343.5	28	7.5	10	-6.2	6.77447	10.1533	-6.578916	6.766058	10.0276	-6.397372	8.867311	13.45488	4.75	
28824	324354.6	28	7.5	10	-6.2	6.777484	10.15313	-6.57759	6.777133	10.02827	-6.392737	8.533578	13.52189	4.750001	
28825	324366	28	7.5	10	-6.2	6.780464	10.153	-6.576421	6.788847	10.02882	-6.388515	8.191874	13.5804	4.75	
28826	324376.7	28	7.5	10	-6.2	6.78367	10.1528	-6.575128	6.800544	10.02938	-6.384234	7.814761	13.65364	4.750001	
28827	324388.1	28	7.5	10	-6.2	6.786956	10.15261	-6.574003	6.813728	10.02948	-6.38014	7.415511	13.72221	4.75	
28828	324399.1	28	7.5	10	-6.2	6.790343	10.15248	-6.573015	6.826864	10.02972	-6.376792	6.992904	13.77834	4.75	
28829	324410.5	28	7.5	10	-6.2	6.793676	10.15239	-6.572024	6.84043	10.02993	-6.373691	6.567686	13.83001	4.75	
28830	324420.4	28	7.5	10	-6.2	6.797123	10.15227	-6.571305	6.854561	10.03026	-6.37126	6.119902	13.87562	4.749999	
28831	324432.8	28	7.5	10	-6.2	6.800565	10.15216	-6.570746	6.868769	10.03033	-6.370272	5.667454	13.91419	4.75	
28832	324443.4	28	7.5	10	-6.2	6.803973	10.15211	-6.570203	6.88303	10.03054	-6.368885	5.213863	13.94495	4.749999	
28833	324455.1	28	7.5	10	-6.2	6.807357	10.15208	-6.569816	6.897312	10.03082	-6.368734	4.761282	13.96574	4.75	
28834	324466.4	28	7.5	10	-6.2	6.8107	10.15218	-6.569539	6.911715	10.03092	-6.368952	4.31321	13.96477	4.75	
28835	324477.6	28	7.5	10	-6.2	6.813879	10.15238	-6.569273	6.925357	10.03119	-6.3696	3.884303	13.95106	4.750001	
28836	324488.4	28	7.5	10	-6.2	6.817147	10.15261	-6.569186	6.939013	10.03132	-6.370881	3.447979	13.92368	4.75	
28837	324499.7	28	7.5	10	-6.2	6.820434	10.15285	-6.569203	6.952669	10.0317	-6.372877	3.012974	13.89184	4.75	
28838	324511.7	28	7.5	10	-6.2	6.823616	10.15294	-6.569481	6.965376	10.03227	-6.375658	2.604948	13.86743	4.750001	
28839	324522	28	7.5	10	-6.2	6.826747	10.15305	-6.569876	6.977889	10.03306	-6.379109	2.212575	13.83612	4.75	
28840	324533	28	7.5	10	-6.2	6.829751	10.15321	-6.570428	6.989649	10.034	-6.383136	1.849609	13.79063	4.75	
28841	324544.6	28	7.5	10	-6.2	6.832429	10.15332	-6.571136	7.001022	10.03504	-6.387266	17.53503	18.6095	4.75	
28842	324555.9	28	7.5	10	-6.2	6.83521	10.15328	-6.571783	7.011169	10.03634	-6.392414	16.88577	18.52419	4.75	
28843	324566.7	28	7.5	10	-6.2	6.837869	10.15349	-6.572507	7.021361	10.0375	-6.397381	22.46586	13.24951	4.75	
28844	324577.3	28	7.5	10	-6.2	6.840306	10.15362	-6.573364	7.030208	10.03882	-6.4028	21.65729	13.16851	4.75	
28845	324588.6	28	7.5	10	-6.2	6.842601	10.15376	-6.574314	7.038913	10.04033	-6.408533	20.88169	13.08203	4.75	
28846	324599.6	28	7.5	10	-6.2	6.844843	10.1539	-6.575284	7.047495	10.04182	-6.414229	20.14049	12.99779	4.75	
28847	324611.3	28	7.5	10	-6.2	6.846713	10.15409	-6.576281	7.055056	10.04361	-6.42039	19.49833	12.90616	4.75	
28848	324622	28	7.5	10	-6.2	6.848686	10.15427	-6.577124	7.062583	10.04533	-6.426454	18.89249	12.82464	4.75	
28849	324633.4	28	7.5	10	-6.2	6.850575	10.15458	-6.57798	7.069229	10.04722	-6.432531	18.31965	12.72089	4.75	
28850	324644.5	28	7.5	10	-6.2	6.852373	10.15485	-6.578797	7.075891	10.04906	-6.438645	17.79044	12.62815	4.75	
28851	324656.4	28	7.5	10	-6.2	6.854079	10.1551	-6.579882	7.081815	10.05112	-6.444446	17.24587	12.53186	4.75	
28852	324667.5	28	7.5	10	-6.2	6.855766	10.15547	-6.580761	7.08761	10.05304	-6.450238	16.76037	12.42387	4.75	
28853	324678.3	28	7.5	10	-6.2	6.857346	10.15583	-6.581696	7.093036	10.05516	-6.455517	16.30086	12.32055	4.75	
28854	324689.9	28	7.5	10	-6.2	6.85888	10.15607	-6.582699	7.098072	10.0573	-6.460477	15.85441	12.23859	4.75	
28855	324701.5	28	7.5	10	-6.2	6.860316	10.15639	-6.583735	7.103101	10.05957	-6.465285	15.43596	12.14465	4.75	
28856	324712.6	28	7.5	10	-6.2	6.861629	10.15664	-6.584807	7.107945	10.06202	-6.469383	15.43596	12.14465	4.75	
28857	324724.1	28	7.5	10	-6.2	6.862947	10.15687	-6.585797	7.113224	10.06465	-6.472821	15.43596	12.14465	4.75	
28858	324735.8	28	7.5	10	-6.2	6.864218	10.15716	-6.586945	7.118769	10.06751	-6.475556	46.64688	19.36579	4.75	
28859	324747	28	7.5	10	-6.2	6.865559	10.15751	-6.588135	7.124555	10.07058	-6.477477	7.09696	10.16203	-6.507056	
28860	324757.3	28	7.5	10	-6.2	6.866764	10.15788	-6.589311	7.130571	10.07368	-6.478939	7.092144	10.16139	-6.507778	
28861	324780.3	28	7.5	10	-6.2	6.867848	10.15811	-6.5907	7.137649	10.07688	-6.478867	7.09306	10.16213	-6.506147	
28862	324789.5	28	7.5	10	-6.2	6.868836	10.15828	-6.592139	7.152862	10.08157	-6.475359	7.104099	10.16515	-6.500587	
28863	324798	28	7.5	10	-6.2	6.869642	10.15835	-6.593734	7.16036	10.08357	-6.473341	7.104099	10.16515	-6.500587	
28864	324805.4	28	7.5	10	-6.2	6.870459	10.15837	-6.595323	7.167984	10.08447	-6.470726	7.104099	10.16515	-6.500587	
28865	324814.8	28	7.5	10	-6.2	6.871223	10.15842	-6.596984	7.176965	10.08517	-6.466911	7.104099	10.16515	-6.500587	
28866	324823.4	28	7.5	10	-6.2	6.871824	10.15853	-6.598794	7.187861	10.08573	-6.462375	7.104099	10.16515	-6.500587	
28867	324835.3	28	7.5	10	-6.2	6.872352	10.15865	-6.600469	7.200804	10.08622	-6.456687	7.104099	10.16515	-6.500587	
28868	324846.4	28	7.5	10	-6.2	6.872839	10.15881	-6.602171	7.21526	10.08633	-6.450305	7.104099	10.16515	-6.500587	
28869	324856.8	28	7.5	10	-6.2	6.873284	10.15901	-6.603782	7.229126	10.08579	-6.443433	7.104099	10.16515	-6.500587	
28870	324867.9	28	7.5	10	-6.2	6.87366	10.15917	-6.605331	7.242748	10.08579	-6.436347	7.104099	10.16515	-6.500587	
28871	324880	28	7.5	10	-6.2	6.874176	10.15938	-6.606898	7.256647	10.08561	-6.429477	7.104099	10.16515	-6.500587	
28872	324890	28	7.5	10	-6.2	6.874568	10.15958	-6.608453	7.26984	10.08548	-6.422729	7.104099	10.16515	-6.500587	
28873	324901.6	28	7.5	10	-6.2	6.874912	10.15972	-6.609916	7.282217	10.08526	-6.41586	7.104099	10.16515	-6.500587	
28874	324912.9	28	7.5	10	-6.2	6.875352	10.15985	-6.611407	7.294184	10.08413	-6.408763	7.104099	10.16515	-6.500587	
28875	324924.6	28	7.5	10	-6.2	6.875648	10.15984	-6.612716	7.305864	10.08186	-6.401271	7.104099	10.16515	-6.500587	
28876	324935.5	28	7.5	10	-6.2	6.875927	10.1599	-6.614049	7.31683	10.07911	-6.39357	7.104099	10.16515	-6.500587	
28877	324946.5	28	7.5	10	-6.2	6.876309	10.15989	-6.615347	7.326928	10.07565	-6.386635	7.104099	10.16515	-6.500587	
28878	324957.6	28	7.5	10	-6.2	6.876552	10.15996	-6.616529	7.336933	10.07187	-6.37973	7.104099	10.16515	-6.500587	
28879	324968.3	28	7.5	10	-6.2	6.876833	10.15999	-6.617571	7.346622	10.06833	-6.373353	7.104099	10.16515	-6.500587	
28880	324980.2	28	7.5	10	-6.2	6.877234	10.16004	-6.618467	7.354953	10.06492	-6.368895	7.104099	10.16515	-6.500587	
28881	324991.4	28	7.5	10	-6.2	6.877585	10.16012	-6.619366	7.363299	10.06149	-6.364381	7.104099	10.16515	-6.500587	
28882	325002.8	28	7.5	10	-6.2	6.877933	10.16017	-6.619904	7.370596	10.05817	-6.361306	7.104099	10.16515	-6.500587	
28883	325014.2	28	7.5	10	-6.2	6.878359	10.16031	-6.620327	7.375913	10.05557	-6.358966	7.104099	10.16515	-6.500587	
28884	325024.9	28	7.5	10	-6.2	6.878824	10.16053	-6.62062	7.37999	10.05384	-6.357503	7.104099	10.16515	-6.500587	
28885	325035.3	28	7.5	10	-6.2	6.879303	10.16073	-6.620829	7.383173	10.05191	-6.355797	7.104099	10.16515	-6.500587	
28886	325047	-1	7.5	10	-6.2	6.87989	10.16095	-6.62075	7.38426	10.05089	-6.35475	7.104099	10.16515	-6.500587	
28887	325057.8	-1	7.5	10	-6.2	6.880425	10.16118	-6.620708	7.383759	10.05059	-6.354184	7.104099	10.16515	-6.500587	
28888	325069.7	-1	7.5	10	-6.2	6.880954	10.16134	-6.620357	7.382066	10.05142	-6.354508	7.104099	10.16515	-6.500587	
28889	325081	-1	7.5	10	-6.2	6.881541	10.16145	-6.620024	7.379729	10.05248	-6.355414	7.104099	10.16515	-6.500587	
28890	325094.5	-1	7.5	10	-6.2	6.882103	10.16163	-6.619484	7.377613	10.05368	-6.356499	7.104099	10.16515	-6.500587	
28891	325102.8	-1	7.5	10	-6.2	6.882667	10.16168	-6.618966	7.374804	10.05521	-6.358966	7.104099	10.16515	-6.500587	
28892	325115	-1	7.5	10	-6.2	6.8833	10.16168	-6.618418	7.371744	10.05688	-6.361595	7.104099	10.16515	-6.500587	
28893	325124.7	-1	7.5	10	-6.2	6.883842	10.16167	-6.61793	7.368454	10.05856	-6.365277	7.104099	10.16515	-6.500587	
28894	325136.8	-1	7.5	10	-6.2	6.884375	10.16154	-6.617342	7.365061	10.05931	-6.369628	7.104099	10.16515	-6.500587	
28895	325147.7	-1	7.5	10	-6.2	6.884937	10.16134	-6.616683	7.360827	10.06049	-6.373542	7.104099	10.16515	-6.500587	
28896	325159.2	-1	7.5	10	-6.2	6.885402	10.16128	-6.616048	7.356142	10.06177	-6.377707	7.104099	10.16515	-6.500587	
28897	325173.2	-1	7.5	10	-6.2	6.885894	10.16108	-6.615386	7.351299	10.06245	-6.382253	7.104099	10.16515	-6.500587	
28898	325183.9	-1	7.5	10	-6.2	6.886477	10.16104	-6.61465	7.3456	10.06314	-6.385898	7.104099	10.16515	-6.500587	
28899	325192.2	-1	7.5	10	-6.2	6.887112	10.1611	-6.614124	7.340359	10.06397	-6.389004	7.104099	10.16515	-6.500587	
28900	325203.4	-1	7.5	10	-6.2	6.887828	10.16125	-6.613446	7.33526	10.06483	-6.39199	7.104099	10.16515	-6.500587	
28901	325214.8	-1	7.5	10	-6.2	6.88861	10.16151	-6.612879	7.330111	10.06546	-6.393525	7.104099	10.16515	-6.500587	
28902	325225.4	-1	7.5	10	-6.2	6.889289	10.16172	-6.612248	7.325371	10.06572	-6.394763	7.104099	10.16515	-6.500587	
28903	325237	-1	7.5	10	-6.2	6.889813	10.16181	-6.611808	7.3214	10.06625	-6.395557	7.104099	10.16515	-6.500587	
28904	325256.7	-1	7.5	10	-6.2	6.890159	10.16175	-6.611531	7.315828	10.0666	-6.396113	7.104099	10.16515	-6.500587	
28905	325265.6	-1	7.5	10	-6.2	6.890417	10.16175	-6.611312	7.313703	10.06706	-6.3961	7.104099	10.16515	-6.500587	
28906	325273.1	-1	7.5	10	-6.2	6.890544	10.16164	-6.611144	7.312297	10.06731	-6.396472	7.104099	10.16515	-6.500587	
28907	325282.9	-1	7.5	10	-6.2	6.890682	10.16153	-6.611037	7.311112	10.0678	-6.396782	7.104099	10.16515	-6.500587	
28908	325292.4	-1	7.5	10	-6.2	6.890813	10.16153	-6.610734	7.308907	10.0685	-6.397369	7.104099	10.16515	-6.500587	
28909	325303.9	-1	7.5	10	-6.2	6.890979	10.16152	-6.61043	7.306211	10.06945	-6.397826	7.104099	10.16515	-6.500587	
28910	325316.1	-1	7.5	10	-6.2	6.891119	10.16154	-6.60997	7.303607	10.07068	-6.398496	7.104099	10.16515	-6.500587	
28911	325326.4	-1	7.5	10	-6.2	6.891277	10.16163	-6.609564	7.299539	10.07249	-6.399557	7.104099	10.16515	-6.500587	
28912	325337.8	-1	7.5	10	-6.2	6.891354	10.16157	-6.608864	7.294258	10.0744	-6.400322	7.104099	10.16515	-6.500587	
28913	325348.9	-1	7.5	10	-6.2	6.891506	10.16162	-6.608176	7.288062	10.07601	-6.401328	7.104099	10.16515	-6.500587	
28914	325360.5	-1	7.5	10	-6.2	6.891478	10.1615	-6.607364	7.281262	10.07803	-6.402796	7.104099	10.16515	-6.500587	
28915	325371.4	-1	7.5	10	-6.2	6.891467	10.16127	-6.606602	7.274161	10.07971	-6.404006	7.104099	10.16515	-6.500587	
28916	325382.2	-1	7.5	10	-6.2	6.891362	10.16113	-6.605736	7.265179	10.08118	-6.405523	7.104099	10.16515	-6.500587	
28917	325392.8	-1	7.5	10	-6.2	6.891264	10.16094	-6.604853	7.256144	10.08263	-6.407247	7.104099	10.16515	-6.500587	
28918	325403.8	-1	7.5	10	-6.2	6.891054	10.16075	-6.603855	7.246458	10.08383	-6.408788	7.104099	10.16515	-6.500587	
28919	325415.8	-1	7.5	10	-6.2	6.890847	10.16059	-6.602773	7.23598	10.08446	-6.410584	7.104099	10.16515	-6.500587	
28920	325426.4	-1	7.5	10	-6.2	6.890576	10.16052	-6.601555	7.226024	10.0851	-6.412255	7.104099	10.16515	-6.500587	
28921	325437.9	-1	7.5	10	-6.2	6.890191	10.16037	-6.600173	7.215731	10.08491	-6.414236	7.104099	10.16515	-6.500587	
28922	325449.2	-1	7.5	10	-6.2	6.889742	10.16024	-6.598757	7.204944	10.08451	-6.416318	7.104099	10.16515	-6.500587	
28923	325460.3	-1	7.5	10	-6.2	6.889145	10.1601	-6.597195	7.19446	10.08387	-6.418194	7.104099	10.16515	-6.500587	
28924	325471.7	-1	7.5	10	-6.2	6.888425	10.16004	-6.595513	7.184221	10.08299	-6.420756	7.176079	10.1088	-6.517025	
28925	325483.2	-1	7.5	10	-6.2	6.887489	10.16005	-6.593623	7.174187	10.0826	-6.423472	7.176079	10.1088	-6.517025	
28926	325493.8	-1	7.5	10	-6.2	6.886505	10.1601	-6.591478	7.16437	10.08227	-6.426503	7.176079	10.1088	-6.517025	
28927	325505.4	-1	7.5	10	-6.2	6.885314	10.16005	-6.58922	7.154456	10.08234	-6.43001	7.176079	10.1088	-6.517025	
28928	325515.8	-1	7.5	10	-6.2	6.88391	10.15998	-6.586889	7.144937	10.08284	-6.433954	7.176079	10.1088	-6.517025	
28929	325527.9	-1	7.5	10	-6.2	6.882322	10.15981	-6.584238	7.134983	10.08349	-6.438462	7.176079	10.1088	-6.517025	
28930	325538.3	-1	7.5	10	-6.2	6.880363	10.15946	-6.581768	7.124936	10.08462	-6.443273	7.176079	10.1088	-6.517025	
28931	325550	-1	7.5	10	-6.2	6.878108	10.15916	-6.579205	7.114627	10.08641	-6.448987	7.176079	10.1088	-6.517025	
28932	325560.5	-1	7.5	10	-6.2	6.875696	10.15875	-6.576276	7.104952	10.08732	-6.454783	7.176079	10.1088	-6.517025	
28933	325572.9	-1	7.5	10	-6.2	6.873028	10.15818	-6.573616	7.095738	10.08816	-6.460851	7.176079	10.1088	-6.517025	
28934	325583.2	-1	7.5	10	-6.2	6.869996	10.15761	-6.570987	7.086182	10.08845	-6.466655	7.176079	10.1088	-6.517025	
28935	325593.9	-1	7.5	10	-6.2	6.866942	10.15701	-6.568389	7.078249	10.08896	-6.472859	7.176079	10.1088	-6.517025	
28936	325605.9	-1	7.5	10	-6.2	6.86394	10.1564	-6.565899	7.070321	10.08831	-6.478297	7.176079	10.1088	-6.517025	
28937	325616.3	-1	7.5	10	-6.2	6.860583	10.15585	-6.563581	7.063081	10.08761	-6.483503	7.176079	10.1088	-6.517025	
28938	325627.8	-1	7.5	10	-6.2	6.857154	10.15513	-6.561182	7.055877	10.08699	-6.488016	7.176079	10.1088	-6.517025	
28939	325639	-1	7.5	10	-6.2	6.853756	10.15433	-6.559011	7.049381	10.08555	-6.492433	7.176079	10.1088	-6.517025	
28940	325650.1	-1	7.5	10	-6.2	6.850034	10.1535	-6.557142	7.043335	10.0843	-6.495591	7.176079	10.1088	-6.517025	
28941	325662.2	-1	7.5	10	-6.2	6.846378	10.15286	-6.555639	7.037077	10.0836	-6.497343	7.176079	10.1088	-6.517025	
28942	325680.6	-1	7.5	10	-6.2	6.842798	10.15224	-6.554327	7.028434	10.0819	-6.499684	7.176079	10.1088	-6.517025	
28943	325689.6	-1	7.5	10	-6.2	6.839432	10.1518	-6.553313	7.023113	10.08029	-6.499138	7.176079	10.1088	-6.517025	
28944	325697.9	-1	7.5	10	-6.2	6.836062	10.15147	-6.552606	7.018586	10.07942	-6.498631	7.176079	10.1088	-6.517025	
28945	325706.3	-1	7.5	10	-6.2	6.832839	10.15115	-6.55198	7.013714	10.07816	-6.49749	7.176079	10.1088	-6.517025	
28946	325717.6	-1	7.5	10	-6.2	6.830098	10.15104	-6.5515	7.008456	10.0769	-6.49622	7.176079	10.1088	-6.517025	
28947	325728	-1	7.5	10	-6.2	6.827059	10.15095	-6.551534	7.002991	10.07535	-6.493104	7.176079	10.1088	-6.517025	
28948	325739.2	-1	7.5	10	-6.2	6.824404	10.15086	-6.551271	6.997483	10.0743	-6.489642	7.176079	10.1088	-6.517025	
28949	325750.4	-1	7.5	10	-6.2	6.821697	10.15106	-6.55131	6.99199	10.07257	-6.486173	7.176079	10.1088	-6.517025	
28950	325761.6	-1	7.5	10	-6.2	6.819445	10.15121	-6.551693	6.987567	10.07083	-6.481452	7.176079	10.1088	-6.517025	
28951	325773.2	-1	7.5	10	-6.2	6.817822	10.15136	-6.551942	6.983133	10.06996	-6.476706	7.176079	10.1088	-6.517025	
28952	325784.4	-1	7.5	10	-6.2	6.816512	10.15164	-6.552321	6.978988	10.06867	-6.471249	7.176079	10.1088	-6.517025	
28953	325795.9	-1	7.5	10	-6.2	6.815184	10.15174	-6.553079	6.976164	10.06775	-6.465635	7.176079	10.1088	-6.517025	
28954	325806.5	-1	7.5	10	-6.2	6.814006	10.15186	-6.553526	6.973938	10.06732	-6.46012	7.176079	10.1088	-6.517025	
28955	325817.1	-1	7.5	10	-6.2	6.813129	10.15199	-6.554005	6.973572	10.06697	-6.453504	7.176079	10.1088	-6.517025	
28956	325828.3	-1	7.5	10	-6.2	6.812057	10.15202	-6.554861	6.974104	10.0661	-6.446033	7.176079	10.1088	-6.517025	
28957	325840	-1	7.5	10	-6.2	6.811151	10.15212	-6.555391	6.976224	10.06521	-6.437064	7.176079	10.1088	-6.517025	
28958	325851.7	-1	7.5	10	-6.2	6.810546	10.15216	-6.555941	6.978287	10.06361	-6.427333	7.176079	10.1088	-6.517025	
28959	325863.5	-1	7.5	10	-6.2	6.810138	10.15225	-6.556834	6.980301	10.06185	-6.417542	7.176079	10.1088	-6.517025	
28960	325873.1	-1	7.5	10	-6.2	6.809928	10.15228	-6.557461	6.982644	10.05946	-6.406653	7.176079	10.1088	-6.517025	
28961	325884.8	-1	7.5	10	-6.2	6.809595	10.1523	-6.558037	6.985402	10.05621	-6.395041	7.176079	10.1088	-6.517025	
28962	325895.7	-1	7.5	10	-6.2	6.809376	10.15233	-6.558816	6.988222	10.0524	-6.383115	7.176079	10.1088	-6.517025	
