4/21/2019 10:38:21 PM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ	
4351	49563.74	0	0	0	0	6.833438	10.08389	-6.570801	7.015379	9.810781	-6.455764	11.80576	4.698346	4.75	
4352	49574.65	0	0	0	0	6.833753	10.08383	-6.570929	7.014849	9.815426	-6.457306	11.80576	4.698346	4.75	
4353	49585.53	0	0	0	0	6.833875	10.0838	-6.57103	7.014073	9.820818	-6.459025	11.80576	4.698346	4.75	
4354	49596.48	0	0	0	0	6.833927	10.08379	-6.571189	7.013178	9.825849	-6.460493	11.80576	4.698346	4.75	
4355	49607.48	0	0	0	0	6.834008	10.08384	-6.57132	7.01199	9.831013	-6.461635	11.80576	4.698346	4.75	
4356	49619.15	0	0	0	0	6.83404	10.08391	-6.571369	7.0109	9.836433	-6.462713	11.80576	4.698346	4.75	
4357	49630.52	0	0	0	0	6.834033	10.08405	-6.571455	7.009796	9.84184	-6.463888	11.80576	4.698346	4.75	
4358	49642.58	0	0	0	0	6.833893	10.08418	-6.571604	7.008082	9.847463	-6.465119	11.80576	4.698346	4.75	
4359	49652.31	0	0	0	0	6.833827	10.08426	-6.571788	7.006711	9.853022	-6.466331	11.46901	12.3768	4.749999	
4360	49664.08	0	0	0	0	6.833717	10.08441	-6.571851	7.005194	9.85898	-6.467306	11.46954	12.3758	4.75	
4361	49675.58	0	0	0	0	6.833666	10.08454	-6.572084	7.003661	9.864855	-6.468369	11.46926	12.37466	4.75	
4362	49686.57	0	0	0	0	6.833556	10.08467	-6.572226	7.002167	9.871057	-6.469072	11.46959	12.37364	4.75	
4363	49697.44	0	0	0	0	6.83344	10.0849	-6.572446	7.000693	9.877596	-6.469908	11.46959	12.37364	4.75	
4364	49709.04	0	0	0	0	6.833272	10.08508	-6.572638	6.999393	9.883526	-6.470761	11.46959	12.37364	4.75	
4365	49719.82	0	0	0	0	6.833116	10.0853	-6.572834	6.997975	9.889771	-6.471611	11.46959	12.37364	4.75	
4366	49731.66	0	0	0	0	6.832936	10.08539	-6.573131	6.996595	9.89623	-6.472629	11.46959	12.37364	4.75	
4367	49741.55	0	0	0	0	6.832879	10.08544	-6.573461	6.995288	9.902645	-6.473974	11.46959	12.37364	4.75	
4368	49753.73	0	0	0	0	6.832693	10.08549	-6.573718	6.993699	9.908772	-6.475282	11.46959	12.37364	4.75	
4369	49763.77	0	0	0	0	6.832511	10.08561	-6.573931	6.991939	9.915337	-6.476601	11.46959	12.37364	4.75	
4370	49774.91	0	0	0	0	6.832274	10.08572	-6.574152	6.990137	9.921766	-6.477668	11.46959	12.37364	4.75	
4371	49786.18	0	0	0	0	6.832107	10.08583	-6.574333	6.988233	9.928521	-6.478784	11.46959	12.37364	4.75	
4372	49797.95	0	0	0	0	6.831919	10.08594	-6.574585	6.986124	9.934693	-6.479685	11.46959	12.37364	4.75	
4373	49809.62	0	0	0	0	6.831721	10.086	-6.574865	6.983644	9.940889	-6.480422	11.46959	12.37364	4.75	
4374	49820.7	0	0	0	0	6.831499	10.08603	-6.575134	6.981377	9.94664	-6.48099	11.46959	12.37364	4.75	
4375	49831.28	0	0	0	0	6.831277	10.08604	-6.575402	6.979124	9.952038	-6.481315	11.46959	12.37364	4.75	
4376	49842.45	0	0	0	0	6.831131	10.08607	-6.575729	6.976691	9.957561	-6.481773	11.46959	12.37364	4.75	
4377	49853.54	0	0	0	0	6.830903	10.08615	-6.575994	6.974352	9.962508	-6.482018	11.46959	12.37364	4.75	
4378	49864.96	0	0	0	0	6.830718	10.08623	-6.576265	6.972097	9.967559	-6.482146	11.46959	12.37364	4.75	
4379	49875.84	0	0	0	0	6.830554	10.08633	-6.576527	6.969942	9.972183	-6.482158	11.46959	12.37364	4.75	
4380	49894.96	0	0	0	0	6.830374	10.08645	-6.576737	6.966532	9.979379	-6.481004	11.46959	12.37364	4.75	
4381	49903.66	0	0	0	0	6.830204	10.08651	-6.577053	6.964828	9.982806	-6.480101	11.46959	12.37364	4.75	
4382	49911.79	0	0	0	0	6.830052	10.08657	-6.577404	6.963436	9.98556	-6.479026	11.46959	12.37364	4.75	
4383	49920.34	0	0	0	0	6.829842	10.08668	-6.577767	6.961884	9.988645	-6.477564	11.46959	12.37364	4.75	
4384	49930.92	0	0	0	0	6.829628	10.08683	-6.578135	6.960115	9.992167	-6.474769	11.46959	12.37364	4.75	
4385	49943.07	0	0	0	0	6.829367	10.08696	-6.578621	6.958485	9.995522	-6.471705	11.46959	12.37364	4.75	
4386	49954.75	0	0	0	0	6.829179	10.08703	-6.57907	6.957125	9.998523	-6.46787	6.870412	10.04804	-6.473227	
4387	49966.09	0	0	0	0	6.829002	10.08714	-6.579581	6.955895	10.00161	-6.463683	6.870054	10.05022	-6.480039	
4388	49976.14	0	0	0	0	6.828879	10.0873	-6.580123	6.955204	10.00426	-6.458539	6.869781	10.05144	-6.480369	
4389	49988.67	0	0	0	0	6.828734	10.08755	-6.580669	6.954615	10.00661	-6.452416	6.869484	10.05232	-6.478173	
4390	49998.95	0	0	0	0	6.828601	10.08773	-6.581019	6.954449	10.00877	-6.444602	6.869484	10.05232	-6.478173	
4391	50010.49	0	0	0	0	6.828473	10.0879	-6.581615	6.954238	10.01064	-6.437171	6.869484	10.05232	-6.478173	
4392	50021.28	0	0	0	0	6.828354	10.08813	-6.582206	6.954714	10.01194	-6.427262	6.869484	10.05232	-6.478173	
4393	50032.73	0	0	0	0	6.828238	10.08828	-6.582807	6.955242	10.01321	-6.417058	6.869484	10.05232	-6.478173	
4394	50043.29	0	0	0	0	6.828115	10.08839	-6.583473	6.95673	10.01388	-6.40566	6.869484	10.05232	-6.478173	
4395	50054.82	0	0	0	0	6.828058	10.08861	-6.584164	6.957858	10.01427	-6.394461	6.869484	10.05232	-6.478173	
4396	50066.16	0	0	0	0	6.828022	10.08875	-6.584913	6.959291	10.01426	-6.38169	6.869484	10.05232	-6.478173	
4397	50076.97	0	0	0	0	6.828034	10.08887	-6.58566	6.961073	10.01379	-6.369157	6.869484	10.05232	-6.478173	
4398	50088.12	0	0	0	0	6.828027	10.08896	-6.586367	6.962956	10.01304	-6.356473	6.869484	10.05232	-6.478173	
4399	50099.8	0	0	0	0	6.828073	10.08903	-6.587119	6.965555	10.01173	-6.34332	6.869484	10.05232	-6.478173	
4400	50110.48	0	0	0	0	6.828141	10.08912	-6.587917	6.968676	10.01002	-6.330099	6.869484	10.05232	-6.478173	
4401	50121.93	0	0	0	0	6.82815	10.08923	-6.588623	6.972105	10.00739	-6.316664	6.869484	10.05232	-6.478173	
4402	50133.04	1	7.5	10	-6.2	6.828122	10.08934	-6.589354	6.975436	10.00544	-6.304203	6.869484	10.05232	-6.478173	
4403	50143.8	1	7.5	10	-6.2	6.828016	10.0895	-6.589986	6.979847	10.00329	-6.292459	6.869484	10.05232	-6.478173	
4404	50156.98	1	7.5	10	-6.2	6.827943	10.08966	-6.590511	6.98418	10.00174	-6.282519	6.869484	10.05232	-6.478173	
4405	50166.48	1	7.5	10	-6.2	6.82784	10.08979	-6.590975	6.988429	9.999882	-6.273383	6.869484	10.05232	-6.478173	
4406	50178	1	7.5	10	-6.2	6.827724	10.09005	-6.591303	6.993402	9.998213	-6.264897	6.869484	10.05232	-6.478173	
4407	50189.03	1	7.5	10	-6.2	6.827601	10.09033	-6.591452	6.997406	9.997072	-6.257099	6.869484	10.05232	-6.478173	
4408	50200.87	1	7.5	10	-6.2	6.827447	10.09065	-6.591556	7.000732	9.995368	-6.250512	6.869484	10.05232	-6.478173	
4409	50211	1	7.5	10	-6.2	6.827353	10.09094	-6.591703	7.003772	9.993765	-6.244668	6.869484	10.05232	-6.478173	
4410	50223.26	1	7.5	10	-6.2	6.827137	10.09115	-6.591603	7.006765	9.992435	-6.239868	6.869484	10.05232	-6.478173	
4411	50233.74	1	7.5	10	-6.2	6.826935	10.09134	-6.591536	7.009321	9.991492	-6.23632	6.869484	10.05232	-6.478173	
4412	50245.31	1	7.5	10	-6.2	6.82674	10.09152	-6.591432	7.010588	9.990648	-6.233376	6.869484	10.05232	-6.478173	
4413	50255.22	1	7.5	10	-6.2	6.826559	10.09167	-6.591168	7.012614	9.989674	-6.230359	6.869484	10.05232	-6.478173	
4414	50266.94	1	7.5	10	-6.2	6.826394	10.09174	-6.590867	7.014049	9.989215	-6.227816	6.869484	10.05232	-6.478173	
4415	50279.47	1	7.5	10	-6.2	6.826251	10.09172	-6.59053	7.01452	9.988663	-6.225647	6.869484	10.05232	-6.478173	
4416	50301.12	1	7.5	10	-6.2	6.826108	10.09173	-6.590071	7.015086	9.988085	-6.221858	6.869484	10.05232	-6.478173	
4417	50310.35	1	7.5	10	-6.2	6.825999	10.09172	-6.589616	7.015202	9.987723	-6.220049	6.869484	10.05232	-6.478173	
4418	50322.92	1	7.5	10	-6.2	6.825903	10.09167	-6.589234	7.015043	9.987245	-6.218367	6.869484	10.05232	-6.478173	
4419	50331.86	1	7.5	10	-6.2	6.825872	10.09162	-6.588668	7.014983	9.986786	-6.216505	6.869484	10.05232	-6.478173	
4420	50339.56	1	7.5	10	-6.2	6.825834	10.09147	-6.588278	7.015086	9.986685	-6.215478	6.869484	10.05232	-6.478173	
4421	50350.04	1	7.5	10	-6.2	6.825824	10.09129	-6.587945	7.015481	9.986518	-6.214892	6.869484	10.05232	-6.478173	
4422	50360.32	1	7.5	10	-6.2	6.825807	10.09113	-6.587614	7.01616	9.986034	-6.214191	6.869484	10.05232	-6.478173	
4423	50367.2	1	7.5	10	-6.2	6.825838	10.09091	-6.587302	7.016822	9.985858	-6.214455	6.869484	10.05232	-6.478173	
4424	50378.93	1	7.5	10	-6.2	6.825858	10.0908	-6.587	7.018143	9.985885	-6.215158	6.869484	10.05232	-6.478173	
4425	50389.5	1	7.5	10	-6.2	6.825995	10.09081	-6.586738	7.018908	9.985675	-6.216403	6.869484	10.05232	-6.478173	
4426	50401.02	1	7.5	10	-6.2	6.82617	10.09095	-6.586405	7.019636	9.985437	-6.218082	6.869484	10.05232	-6.478173	
4427	50412.75	1	7.5	10	-6.2	6.826399	10.09114	-6.586111	7.020343	9.985051	-6.22085	8.746668	12.11308	4.750001	
4428	50424.14	1	7.5	10	-6.2	6.826875	10.09126	-6.585867	7.020952	9.98465	-6.223918	8.744555	12.11273	4.75	
4429	50433.48	1	7.5	10	-6.2	6.827417	10.09141	-6.585556	7.021697	9.984193	-6.227613	9.001658	12.12213	4.75	
4430	50446.46	1	7.5	10	-6.2	6.82827	10.09161	-6.585318	7.022326	9.983808	-6.231732	8.997737	12.12132	4.75	
4431	50456.73	1	7.5	10	-6.2	6.828974	10.09168	-6.585009	7.023327	9.983585	-6.235944	7.958974	10.98224	4.75	
4432	50468.39	1	7.5	10	-6.2	6.829688	10.09177	-6.584646	7.024827	9.983516	-6.241208	7.953205	10.98175	4.75	
4433	50479.76	1	7.5	10	-6.2	6.83064	10.09173	-6.584355	7.026549	9.983612	-6.247004	7.945345	10.98226	4.75	
4434	50490.53	1	7.5	10	-6.2	6.831505	10.09164	-6.584191	7.029015	9.984268	-6.253637	7.93811	10.98313	4.75	
4435	50501.2	1	7.5	10	-6.2	6.832455	10.09153	-6.583814	7.031998	9.985076	-6.261006	-11.76871	0	-7.088536	
4436	50513.04	1	7.5	10	-6.2	6.833628	10.09147	-6.583491	7.035595	9.986738	-6.269053	-11.77805	0	-7.090917	
4437	50523.96	1	7.5	10	-6.2	6.83464	10.09128	-6.583213	7.03888	9.988271	-6.277302	-11.78803	0	-7.093017	
4438	50538.64	1	7.5	10	-6.2	6.835674	10.09121	-6.582872	7.042513	9.990519	-6.286148	-11.7966	0	-7.095541	
4439	50548.52	1	7.5	10	-6.2	6.836755	10.09113	-6.58259	7.047209	9.993962	-6.297926	-11.8056	0	-7.097636	
4440	50558.18	1	7.5	10	-6.2	6.837766	10.09098	-6.582357	7.049973	9.995994	-6.305514	-11.815	0	-7.099393	
4441	50567.82	1	7.5	10	-6.2	6.838766	10.09076	-6.582164	7.053589	9.998759	-6.315665	-11.82527	0	-7.100888	
4442	50580.49	1	7.5	10	-6.2	6.839702	10.0904	-6.582065	7.056837	10.00174	-6.325717	-11.83709	0	-7.101748	
4443	50590.48	1	7.5	10	-6.2	6.840599	10.09016	-6.582041	7.060398	10.00484	-6.335625	-11.84687	0	-7.102012	
4444	50602.48	1	7.5	10	-6.2	6.841408	10.09007	-6.581889	7.063949	10.00749	-6.345333	-11.85403	0	-7.103163	
4445	50612.93	1	7.5	10	-6.2	6.84212	10.08992	-6.581768	7.066909	10.01051	-6.354148	-11.86123	0	-7.104102	
4446	50624.58	1	7.5	10	-6.2	6.842849	10.08972	-6.581371	7.070214	10.01333	-6.362822	-11.86937	0	-7.107089	
4447	50635.48	1	7.5	10	-6.2	6.843399	10.08966	-6.581173	7.073802	10.01644	-6.371166	-11.87412	0	-7.108558	
4448	50646.69	1	7.5	10	-6.2	6.843728	10.08952	-6.581076	7.077309	10.0198	-6.379241	-11.87851	0	-7.109323	
4449	50657.88	1	7.5	10	-6.2	6.844238	10.08926	-6.58075	7.081123	10.02293	-6.386562	-11.88581	0	-7.111812	
4450	50668.89	1	7.5	10	-6.2	6.844629	10.08925	-6.580726	7.085017	10.02627	-6.393734	-11.88884	0	-7.111995	
4451	50680.29	1	7.5	10	-6.2	6.84486	10.08924	-6.580743	7.089708	10.02988	-6.399575	-11.89067	0	-7.111873	
4452	50691.38	1	7.5	10	-6.2	6.845258	10.08924	-6.580394	7.094211	10.03312	-6.405189	-11.89348	0	-7.114423	
4453	50703.11	1	7.5	10	-6.2	6.845549	10.08934	-6.580449	7.099895	10.03654	-6.408953	-11.89424	0	-7.113983	
4454	50713.53	1	7.5	10	-6.2	6.8454	10.08935	-6.580573	7.105299	10.03958	-6.412425	-11.89304	0	-7.113071	
4455	50724.97	1	7.5	10	-6.2	6.845561	10.08932	-6.580636	7.111681	10.04248	-6.414498	-11.8947	0	-7.112624	
4456	50736.3	1	7.5	10	-6.2	6.845502	10.08929	-6.581001	7.11993	10.04493	-6.415127	-11.89458	0	-7.109958	
4457	50747.32	1	7.5	10	-6.2	6.845442	10.08931	-6.581297	7.130189	10.04709	-6.414675	-11.89397	0	-7.107784	
4458	50767.13	1	7.5	10	-6.2	6.845367	10.08927	-6.581802	7.150459	10.04949	-6.410941	-11.89389	0	-7.104099	
4459	50775.67	1	7.5	10	-6.2	6.845256	10.08919	-6.582471	7.161493	10.05016	-6.408577	-11.89427	0	-7.099231	
4460	50783.86	1	7.5	10	-6.2	6.84506	10.08922	-6.58316	7.17148	10.05009	-6.405632	-11.89236	0	-7.094174	
4461	50792.11	1	7.5	10	-6.2	6.844778	10.08926	-6.583853	7.18249	10.04983	-6.401407	-11.88978	0	-7.089086	
4462	50802.73	1	7.5	10	-6.2	6.844421	10.08932	-6.584692	7.197547	10.04888	-6.395992	-11.8863	0	-7.082915	
4463	50814.37	1	7.5	10	-6.2	6.843887	10.08952	-6.585499	7.213132	10.04764	-6.390839	-11.87965	0	-7.076934	
4464	50825.25	1	7.5	10	-6.2	6.843439	10.08971	-6.58639	7.228011	10.04561	-6.385865	-11.87376	0	-7.070337	
4465	50836.45	1	7.5	10	-6.2	6.84299	10.08996	-6.587251	7.24263	10.04397	-6.38121	-11.8671	0	-7.063952	
4466	50847.8	1	7.5	10	-6.2	6.842553	10.09017	-6.587976	7.256264	10.04131	-6.376696	-11.86109	0	-7.058576	
4467	50860.1	1	7.5	10	-6.2	6.842155	10.09048	-6.588833	7.269309	10.03899	-6.372786	-11.85396	0	-7.052196	
4468	50869.69	1	7.5	10	-6.2	6.841774	10.09076	-6.589575	7.280179	10.03598	-6.366981	-11.84726	0	-7.046671	
4469	50881.58	1	7.5	10	-6.2	6.841441	10.09121	-6.590211	7.289729	10.03259	-6.361164	-11.83873	0	-7.041871	
4470	50893.29	1	7.5	10	-6.2	6.841091	10.09156	-6.59059	7.298347	10.02956	-6.356355	-11.83143	0	-7.038988	
4471	50903.88	1	7.5	10	-6.2	6.840714	10.09181	-6.591141	7.305717	10.02809	-6.352123	-11.82531	0	-7.034875	
4472	50914.82	1	7.5	10	-6.2	6.840252	10.09203	-6.591544	7.311887	10.02621	-6.349538	-11.81886	0	-7.031861	
4473	50926.65	1	7.5	10	-6.2	6.839786	10.09226	-6.592116	7.318853	10.02415	-6.34798	-11.81243	0	-7.027609	
4474	50936.92	1	7.5	10	-6.2	6.839271	10.09252	-6.592384	7.324662	10.0224	-6.346382	-11.80504	0	-7.025567	
4475	50949.14	1	7.5	10	-6.2	6.83872	10.09284	-6.592488	7.330639	10.02029	-6.345076	-11.79669	0	-7.024703	
4476	50959.63	1	7.5	10	-6.2	6.838297	10.09321	-6.592405	7.335422	10.01775	-6.343128	-11.78858	0	-7.025192	
4477	50970.84	1	7.5	10	-6.2	6.83792	10.09355	-6.592381	7.339403	10.01487	-6.34126	-11.78128	0	-7.025268	
4478	50982.2	1	7.5	10	-6.2	6.837499	10.09388	-6.592323	7.341604	10.01338	-6.337934	-11.77371	0	-7.02558	
4479	50992.63	1	7.5	10	-6.2	6.837111	10.09412	-6.592172	7.342366	10.01281	-6.335733	-11.76768	0	-7.026612	
4480	51003.48	1	7.5	10	-6.2	6.83669	10.09424	-6.592098	7.342227	10.01322	-6.333515	-11.76298	0	-7.02711	
4481	51015.05	1	7.5	10	-6.2	6.836068	10.09435	-6.591934	7.342316	10.01307	-6.332049	-11.75692	0	-7.028271	
4482	51026.42	1	7.5	10	-6.2	6.835597	10.09441	-6.591871	7.342092	10.01336	-6.33191	-11.75274	0	-7.028712	
4483	51037.23	1	7.5	10	-6.2	6.835143	10.09446	-6.591648	7.341242	10.01405	-6.331145	-11.74874	0	-7.030324	
4484	51048.93	1	7.5	10	-6.2	6.83472	10.09452	-6.591356	7.340426	10.01433	-6.330318	-11.74475	0	-7.032431	
4485	51059.85	1	7.5	10	-6.2	6.834444	10.09456	-6.590922	7.339845	10.01492	-6.329802	-11.74225	0	-7.035587	
4486	51070.54	1	7.5	10	-6.2	6.834158	10.09457	-6.590601	7.340169	10.01511	-6.329887	-11.73997	0	-7.037919	
4487	51082.86	1	7.5	10	-6.2	6.833964	10.09469	-6.59019	7.339257	10.01632	-6.329423	-11.73699	0	-7.040879	
4488	51093.36	1	7.5	10	-6.2	6.833781	10.09465	-6.589914	7.338394	10.01772	-6.329473	-11.73622	0	-7.042909	
4489	51105.54	1	7.5	10	-6.2	6.833549	10.09454	-6.589696	7.337475	10.0188	-6.329495	-11.73595	0	-7.044529	
4490	51115.24	1	7.5	10	-6.2	6.833263	10.0944	-6.589525	7.335566	10.02062	-6.329483	-11.73585	0	-7.04583	
4491	51126.98	1	7.5	10	-6.2	6.833028	10.09428	-6.589218	7.332865	10.02247	-6.329206	-11.73569	0	-7.048109	
4492	51138.91	1	7.5	10	-6.2	6.83283	10.09416	-6.589096	7.330071	10.02408	-6.328937	-11.7359	0	-7.04904	
4493	51149.86	1	7.5	10	-6.2	6.832811	10.09404	-6.588914	7.326806	10.02629	-6.328344	-11.73741	0	-7.050406	
4494	51160.76	1	7.5	10	-6.2	6.832749	10.09402	-6.588851	7.324111	10.02838	-6.327995	-11.73716	0	-7.050867	
4495	51171.56	1	7.5	10	-6.2	6.832837	10.09398	-6.588727	7.322635	10.03051	-6.327414	-11.73831	0	-7.051787	
4496	51182.57	1	7.5	10	-6.2	6.832964	10.09395	-6.588658	7.321373	10.03215	-6.326632	-11.7397	0	-7.0523	
4497	51194.77	1	7.5	10	-6.2	6.83311	10.09394	-6.588742	7.322928	10.03316	-6.325636	-11.74096	0	-7.051696	
4498	51205.19	1	7.5	10	-6.2	6.833164	10.09387	-6.589031	7.324835	10.03386	-6.324195	-11.74218	0	-7.049604	
4499	51226.37	1	7.5	10	-6.2	6.833334	10.09369	-6.589457	7.331738	10.03399	-6.319631	-11.74586	0	-7.046558	
4500	51234.72	1	7.5	10	-6.2	6.83344	10.09342	-6.590183	7.336037	10.03352	-6.317285	-11.75028	0	-7.041346	
4501	51243.33	1	7.5	10	-6.2	6.833694	10.09324	-6.590952	7.342199	10.03274	-6.314033	-11.75457	0	-7.035793	
4502	51251.11	-1	7.5	10	-6.2	6.834023	10.09318	-6.591908	7.346593	10.03186	-6.311327	-11.75779	0	-7.028836	
4503	51261.26	-1	7.5	10	-6.2	6.834334	10.09308	-6.592834	7.354895	10.03034	-6.307107	-11.76149	0	-7.022105	
4504	51272.8	-1	7.5	10	-6.2	6.83473	10.09303	-6.593818	7.364526	10.02871	-6.30258	-11.76507	0	-7.014935	
4505	51283.6	-1	7.5	10	-6.2	6.835146	10.09309	-6.594798	7.375248	10.0258	-6.297123	-11.76717	0	-7.007762	
4506	51293.96	-1	7.5	10	-6.2	6.835539	10.09312	-6.595926	7.385299	10.02311	-6.292007	-11.76967	0	-6.999516	
4507	51306.43	-1	7.5	10	-6.2	6.835937	10.0932	-6.596985	7.394634	10.02065	-6.28717	-11.77154	0	-6.991759	
4508	51317.34	-1	7.5	10	-6.2	6.836339	10.09339	-6.597979	7.403384	10.01827	-6.282642	-11.77188	0	-6.98445	
4509	51330.68	-1	7.5	10	-6.2	6.836736	10.09375	-6.599019	7.410686	10.01682	-6.278877	-11.76992	0	-6.976763	
4510	51339.11	-1	7.5	10	-6.2	6.837099	10.09414	-6.59991	7.415706	10.01692	-6.275317	-11.7673	0	-6.970155	
4511	51350.03	-1	7.5	10	-6.2	6.837499	10.09465	-6.600802	7.420566	10.01706	-6.273177	-11.76329	0	-6.963508	
4512	51362.13	-1	7.5	10	-6.2	6.837832	10.09505	-6.601666	7.424571	10.01752	-6.27104	-11.76033	0	-6.957108	
4513	51374.23	-1	7.5	10	-6.2	6.838133	10.09543	-6.602519	7.426901	10.01915	-6.268467	-11.75748	0	-6.950795	
4514	51385.68	-1	7.5	10	-6.2	6.838356	10.09564	-6.603275	7.429365	10.02019	-6.26763	-11.75627	0	-6.945231	
4515	51394.93	-1	7.5	10	-6.2	6.838554	10.09587	-6.603796	7.432113	10.02134	-6.266876	-11.75451	0	-6.941383	
4516	51406.94	-1	7.5	10	-6.2	6.838716	10.09613	-6.604316	7.434286	10.02303	-6.266273	-11.75219	0	-6.937531	
4517	51418	-1	7.5	10	-6.2	6.83894	10.09653	-6.604564	7.436475	10.02431	-6.266138	-11.74843	0	-6.935625	
4518	51428.73	-1	7.5	10	-6.2	6.83917	10.09689	-6.604537	7.438396	10.02587	-6.266436	-11.74523	0	-6.935736	
4519	51439.66	-1	7.5	10	-6.2	6.839246	10.09714	-6.604498	7.439941	10.02727	-6.266975	-11.74247	0	-6.935958	
4520	51450.96	-1	7.5	10	-6.2	6.839391	10.09719	-6.604434	7.440688	10.02894	-6.266908	-11.74285	0	-6.936418	
4521	51462.88	-1	7.5	10	-6.2	6.839504	10.09734	-6.604423	7.440132	10.03032	-6.26643	-11.74167	0	-6.936458	
4522	51472.84	-1	7.5	10	-6.2	6.839404	10.09752	-6.604177	7.439056	10.03124	-6.265524	-11.73852	0	-6.938209	
4523	51484.64	-1	7.5	10	-6.2	6.838926	10.09775	-6.603766	7.4363	10.03244	-6.263444	-11.73198	0	-6.941139	
4524	51495.7	-1	7.5	10	-6.2	6.838434	10.09799	-6.602972	7.432362	10.03329	-6.260299	-11.7252	0	-6.946858	
4525	51507.39	-1	7.5	10	-6.2	6.837512	10.09809	-6.602335	7.427838	10.03407	-6.257287	-11.71703	0	-6.951457	
4526	51518.55	-1	7.5	10	-6.2	6.836635	10.09812	-6.601676	7.420619	10.03478	-6.252987	-11.71025	0	-6.956241	
4527	51529.02	-1	7.5	10	-6.2	6.835794	10.09823	-6.600816	7.411795	10.03602	-6.247853	-11.70275	0	-6.962468	
4528	51540.04	-1	7.5	10	-6.2	6.834719	10.09829	-6.600109	7.401343	10.03745	-6.242833	-11.69415	0	-6.967594	
4529	51551.13	-1	7.5	10	-6.2	6.833813	10.09857	-6.599362	7.389025	10.03884	-6.238482	-11.68382	0	-6.972951	
4530	51564.73	-1	7.5	10	-6.2	6.832957	10.09881	-6.598475	7.375832	10.04101	-6.233989	-11.67427	0	-6.979332	
4531	51573.96	-1	7.5	10	-6.2	6.831904	10.099	-6.597572	7.36192	10.04353	-6.230701	-11.66412	0	-6.985837	
4532	51585.75	-1	7.5	10	-6.2	6.830892	10.09929	-6.596637	7.346496	10.04635	-6.229224	-11.65287	0	-6.992551	
4533	51596.45	-1	7.5	10	-6.2	6.829955	10.09938	-6.595678	7.329816	10.04977	-6.229678	-11.64492	0	-6.999488	
4534	51607.61	-1	7.5	10	-6.2	6.829144	10.09957	-6.594591	7.313142	10.05263	-6.230645	-11.63652	0	-7.007329	
4535	51618.86	-1	7.5	10	-6.2	6.828506	10.09992	-6.593308	7.296169	10.05558	-6.232777	-11.62722	0	-7.016538	
4536	51630.31	-1	7.5	10	-6.2	6.827932	10.10022	-6.592062	7.278696	10.0577	-6.236554	-11.61896	0	-7.025492	
4537	51641.15	-1	7.5	10	-6.2	6.827544	10.10059	-6.590784	7.261229	10.05966	-6.242223	-11.61128	0	-7.03465	
4538	51652.06	-1	7.5	10	-6.2	6.826927	10.10074	-6.589535	7.242456	10.06209	-6.249324	-11.60485	0	-7.043668	
4539	51663.07	-1	7.5	10	-6.2	6.826242	10.10076	-6.588545	7.224672	10.06484	-6.258908	-11.59951	0	-7.050841	
4540	51682.26	-1	7.5	10	-6.2	6.825785	10.10057	-6.587534	7.197726	10.0703	-6.278861	-11.59874	0	-7.058238	
